delivery_time_min,order_amount,distance_km,courier_rating,courier_experience,is_weekend,is_rain,num_items,tip
23,553.0212346421139,2.284228151977149,4.795591612784052,22,1,0,5,1
36,200.0,0.559157172928912,3.6997909272947975,11,0,1,4,0
30,551.4708446177259,4.947084737564512,4.102634781325628,11,0,0,2,0
73,395.72838900586976,0.646967965959302,3.719086289040007,25,0,0,1,1
60,294.2300935218825,20.0,3.2516046726921024,16,0,1,6,1
36,358.2699243341725,7.58616444064644,4.178663289895456,19,1,0,3,1
87,702.5413325986639,2.4734373159619567,4.050281703539259,18,1,0,2,1
60,1292.4829491183991,4.3204359552504235,3.405987118382394,15,0,0,2,0
40,777.8955315372369,12.114834675295006,3.9037380893045555,19,0,0,4,1
21,491.14937416294873,4.038294767629455,4.593895008031292,24,1,0,5,1
88,835.4346243068161,0.9588209103286864,4.180852206215783,15,0,1,5,1
29,528.7178077877751,2.3797331141513784,3.1938346541339895,11,0,1,3,0
27,469.98454698977554,9.26216303392993,4.09604299445827,16,0,0,3,1
60,373.4628988423432,5.167115433700033,4.405476598579174,17,0,0,2,1
92,277.0188616931373,5.259469693747764,4.585406811561503,18,0,0,3,1
67,547.3224663436852,10.080324189271844,4.258235157268533,13,0,1,4,1
52,719.838401861382,11.220310211425007,3.3053163290815677,18,0,1,6,0
53,633.7713007506973,12.615695735973556,4.420346533180322,17,1,0,3,1
57,540.2416481449527,0.5,4.354683692163032,15,0,0,5,1
56,414.5223815633514,3.9276941387285094,3.048853765881266,11,0,0,5,0
48,901.5568442510865,6.7451763383933505,3.8234953351804863,29,1,0,4,1
46,344.2726876549545,7.071964160438392,3.6659004939247466,33,0,0,4,1
43,980.4522618774356,4.666118976665835,4.338824128507287,24,0,0,2,1
35,402.9818366310791,0.9123318474960866,3.4322716246218414,26,1,0,4,1
41,456.5884240709492,7.98311571580673,4.1817438459485174,20,0,1,3,0
26,319.45212040235197,6.366816872903973,4.826411923628345,14,1,1,6,1
43,517.6497869068639,0.5,4.595604744417216,18,0,1,3,0
33,1083.1797736829596,3.1163318806382896,4.842915472433061,17,0,0,1,1
32,860.7585576219188,0.9556657224086265,4.95701193386538,29,0,0,3,1
47,1084.865240562217,2.0585003687078367,3.0213402540123253,14,0,0,3,0
67,863.5668162257643,0.5,4.245482552754956,13,1,0,5,1
58,383.0498302215466,2.556877778177016,3.825678795517813,17,0,0,6,1
27,563.7468977031853,3.9911711253632975,4.7197089806702435,17,1,1,8,1
33,450.293879624218,4.832430945883536,3.5036294040182634,21,1,0,3,0
59,1293.7334336448725,5.445642191347343,4.962058978230152,17,0,1,2,1
33,365.62407087519506,9.0483336502684,4.227415939087495,18,1,1,6,1
41,1039.8677750677114,1.2133071296641869,4.587074804457662,21,0,1,4,0
52,1039.4811101243279,0.641905234774826,3.1711991056455364,24,0,1,7,0
33,1660.3938310927372,9.537103339422808,3.36691576951773,19,1,0,3,0
46,541.9407638543656,0.8516456605443072,4.516807346068406,20,0,1,6,1
29,949.7141834396648,18.39664231913008,3.043973044078647,23,0,0,7,1
37,2081.462224519767,9.242862882599038,4.633755971787566,21,0,1,3,0
49,488.42169486629206,3.4745096550679637,3.0278980373838227,22,0,0,2,0
27,308.73394180265257,19.928731198560126,4.314237678122547,15,0,0,4,1
51,259.82153280703335,0.5122500492822375,3.7301878404636115,20,0,0,5,1
44,949.8993336781825,1.8053211078049358,4.2229897054383985,21,0,0,6,1
52,259.4139104614863,5.083655952222431,4.392062813978227,22,0,0,6,1
47,552.1614434482582,2.153967415150488,3.684950438372608,12,0,0,4,0
67,827.7048202310388,13.181384631263246,3.2159248962216713,19,0,1,6,1
46,729.6666371590962,0.5,3.1392917354965313,26,0,0,2,0
39,822.8076309403558,3.986007548931429,4.1778720451250955,23,1,0,4,1
46,743.3335950717295,4.468566008999014,4.041310707468223,17,0,0,2,1
52,1260.7132442518975,5.2882365042514445,4.484402018242265,17,0,0,3,1
45,413.16284358024996,1.4763286009847019,4.019471020007874,14,0,0,4,1
45,474.13990234407214,2.267238608890388,3.8448915800617582,19,0,0,4,1
36,451.99462011664235,9.279267395156431,3.796174356472462,9,0,0,8,1
36,1007.3676353970388,1.0842095482182885,3.052893805195335,10,1,0,2,0
29,1043.3576425856652,8.768500434639376,3.6711144033933145,20,1,0,6,1
75,833.4824612344466,4.1351694432532895,4.952040315048988,19,1,0,3,1
30,1202.0056714698533,7.1813638899858745,4.747111152454178,15,1,0,3,1
36,369.0675044919523,6.25195782210051,3.6587561340684354,19,0,1,5,0
36,1530.9014988092931,1.16288639276708,4.175590810132745,21,0,0,3,0
58,1424.561478356526,4.206063985039436,4.694593491070988,17,1,0,6,1
40,960.8429754861951,10.114291127409912,3.8825486735001373,15,0,0,6,1
64,1621.1636200825787,2.8291926172999364,3.035915727500302,21,1,0,4,0
36,290.52464121700496,16.994615382776296,3.14902092363728,17,1,0,2,1
48,511.7191461548727,3.0093629376171926,4.020785442697413,12,1,0,5,1
34,460.5163084190375,0.770336297096847,4.938878751351757,15,0,0,5,1
85,954.0724976251153,2.466849985075385,4.386419084437735,18,1,1,2,1
31,393.44041379327984,15.151867706575032,3.141832382877139,16,0,0,3,0
49,971.4089803985559,1.9262602468690337,3.3787217515837256,16,0,1,5,0
54,1319.8430038087104,10.128486341931131,4.5426462864337,20,0,0,7,1
50,941.6196740862653,10.653702882814676,4.68287951991249,19,1,0,7,1
42,766.5312842006279,2.1553495889210468,4.2353891723771815,15,1,1,1,0
42,405.8823460494932,0.5,4.288846339259633,12,0,1,2,0
45,435.53471972471414,6.446889345336491,3.0566749007667693,22,0,0,3,0
42,1242.4114062954936,1.866289122323049,4.657060519163017,12,0,1,8,0
59,982.081699511824,7.637529896761742,4.576550416341659,20,1,0,7,1
86,652.2906470694904,2.92285284478043,3.5180702882066943,18,0,0,6,1
37,539.7171613795222,3.320532293976353,4.417353439931014,5,0,0,5,0
29,241.55472777008984,7.523349513208136,3.429709212849996,12,0,0,2,0
43,389.387032307972,2.409274543765256,3.080660322103026,17,0,1,2,0
96,1729.7108651792412,2.9270934617233935,3.4022730851807546,12,0,0,2,0
35,350.64426324316,2.359550978101458,3.3572577535085992,19,0,0,1,0
73,731.238674534851,2.2891147020281415,3.6754959934696947,17,1,1,3,0
73,1100.7224177099608,3.7321762833953316,3.836898994350916,16,1,0,3,1
37,355.14944261205807,8.272161865201735,4.017077782995416,19,0,0,3,1
53,729.4969867537311,2.245269570513162,3.953507751016656,16,1,0,2,1
72,1063.1141621392724,3.71436347581243,3.5413492119305787,23,0,0,6,1
39,669.3115594777372,5.5543453671670475,3.058341337148149,19,0,1,4,0
42,2791.129210373928,1.5697157886712882,4.210203244474301,16,0,0,7,0
37,288.790170438279,1.6253471168622178,3.791489659694709,20,0,0,4,1
32,1129.312438418467,13.546239116586559,3.5973443147750994,18,1,0,7,1
36,610.0855122151512,6.428347525049536,4.733882085661024,15,0,0,1,1
30,978.4405976378487,4.304122561463407,4.49348661559632,19,0,0,5,1
45,829.3593836487106,5.2166455976300945,4.7155310967448845,21,1,1,5,1
35,461.0109988758983,0.5,3.989965589424922,18,0,0,4,0
47,745.8303759226538,4.813021250320642,3.261862504253555,19,1,0,4,0
28,262.70960911371753,3.5617404515091,4.392442872242545,27,1,0,10,1
49,899.3063557040077,3.945534333813251,3.4121475598743505,15,0,0,1,0
57,772.0730987137626,2.2269361852603593,3.8824593381834336,22,1,0,5,1
24,915.3715828568714,0.5,3.1300015778977768,15,0,0,3,0
50,1128.9679350420784,1.074260314606855,4.650616804845965,16,0,1,4,0
64,799.3588110389732,15.053692855948013,3.251881282095001,10,0,0,5,1
31,716.2610603249187,2.627155179365433,4.80619501409862,24,0,0,1,1
73,428.14667337183477,3.143197885415952,4.728461204523114,16,1,1,4,1
50,465.8620769819341,0.5,3.9291655288784924,19,0,0,5,1
36,1203.9550726390137,0.5,4.4887364086079815,20,0,0,4,0
43,1363.987539166148,6.314748713046646,4.238890147636306,18,1,0,3,1
52,590.4853240173491,3.861976547952298,4.60615128467549,11,0,0,5,1
45,680.6181120686156,3.553562601263522,3.863610201571824,10,0,1,2,0
52,423.1356496979965,1.3927827212950536,4.5716169684887,14,0,0,2,1
33,1195.5701010767966,6.827573441341478,3.924913634130296,22,1,1,4,0
47,927.7000066670677,0.9210361424301903,4.881931575685588,16,0,0,6,1
29,1755.6750717945208,1.053202355896254,3.972744201650295,19,0,0,4,0
43,428.7347637519569,3.087529228416583,3.925238543867459,12,0,0,7,1
34,550.5930942982876,1.6863217861131674,4.570143723127026,12,0,0,7,1
35,746.7444025073631,1.4215254459727675,4.643155383521676,11,1,0,1,1
64,918.9619969259005,5.181535674730899,4.108978228642341,6,0,0,2,1
62,597.1487120155693,5.263012003987745,3.359595626990151,20,0,1,4,0
53,429.8857409998438,8.701067523119544,3.9355164619151592,22,0,0,3,1
32,1033.497297752384,2.7039210627423382,4.936145005819357,22,1,0,3,1
40,953.9084297675687,0.5,4.50597238607837,15,1,0,3,1
64,420.6760035868779,1.5987292240250066,4.622325207758264,18,0,0,3,1
46,1309.9200719468474,19.561481012919685,3.06565099763848,22,0,0,5,1
89,1194.0418631449015,4.534903218186328,3.93571892526832,22,0,0,2,1
50,711.3383876807151,6.184840812922564,4.293242267315111,19,0,0,3,1
47,692.147394789869,0.5,4.660065367256149,25,0,1,3,1
40,877.4578197800412,3.6511904315184562,3.0985473071655427,26,0,0,5,0
46,432.3123956013285,0.5,4.704877771283746,16,0,0,5,1
42,675.2045888775519,4.210907331810655,4.096801873483823,21,1,0,4,1
55,226.74096163040403,12.677054938643575,3.3946279411521196,20,0,0,7,1
59,1030.941583890259,17.276018686488484,3.6345104328994,14,1,0,5,1
35,304.67736248028564,3.8886549003869413,3.5638591035031215,15,0,0,3,0
29,1410.514646387081,3.064336092110908,4.061718068576951,22,1,0,5,0
25,563.9355393405039,14.503664732887367,3.1033713598222636,11,0,1,10,0
52,598.3444006758062,5.5983088944238615,3.3170723169998473,17,0,0,2,0
32,485.9632709937755,0.5,4.625386086751565,15,1,0,1,1
23,575.9267964017101,3.1342283626199996,3.265207981493622,18,0,0,3,0
50,1351.899166153283,1.3737964519882677,3.4667925389162537,11,0,1,5,0
94,200.0,3.172545678807437,3.9067412112083146,27,0,0,5,1
44,1259.5158663381108,3.0391205498475693,4.034241776226661,16,1,1,3,0
57,787.6168499260029,4.3631016234555915,4.527220959228317,25,0,1,5,1
45,363.7581326627077,2.2062684136883757,3.8946648533323756,13,1,0,4,1
43,388.51967167791366,0.8972511118503558,4.579729242071077,19,0,1,6,1
58,1537.9359644553476,3.503069280558311,4.236692614090915,16,0,0,3,1
40,414.571957415586,8.865754959866623,3.226199478847645,20,0,0,2,0
48,373.65194833788524,5.4534025636975825,3.3126628767856774,17,0,0,5,1
49,1174.5698461662032,2.0652278310305276,3.874067450899542,13,0,0,4,0
36,787.8253578042278,13.707235304485774,3.793778786178079,14,0,0,2,1
60,416.14643757969264,12.1639000748287,4.487088539274589,22,0,0,8,1
42,741.2311260809055,1.1744893129222687,4.161474279594704,25,0,0,4,1
35,398.26740764488534,0.5,3.7762661620044984,16,0,1,2,0
52,1153.3323182016609,6.760599261616706,3.3415205669007713,14,1,0,10,1
34,1130.8054918759888,8.789987215553502,3.4536742046509903,22,1,0,5,0
45,867.8362974024277,17.188979966063865,4.151002036938118,20,1,1,6,1
44,796.9807541435116,11.028943458471648,3.846877609799585,16,0,0,3,1
61,1604.542683290243,4.588142734328713,4.029855017721344,18,1,0,4,1
51,665.0373228677686,3.7756697525268152,3.3413548706044676,13,0,1,3,0
44,368.3608164474293,0.5,4.325812504689131,10,0,0,6,1
57,832.7528974273945,1.4161695467034185,4.705077481711934,20,1,0,6,1
67,1887.5283950942323,3.077364855360139,3.515879013573801,15,1,0,2,0
52,400.46254975398483,4.951084565427672,3.983028451663653,18,0,1,1,0
44,555.1668041744621,4.07377071540406,4.951054658041803,22,0,0,6,1
30,819.1137958318213,6.786319068245167,3.666483481101455,13,0,0,4,0
32,647.4538879374513,1.6409020612627185,4.190092689847522,22,0,1,4,0
40,407.0142551677181,4.161501529512491,3.180391400400489,20,1,0,6,1
37,1165.527354185743,0.5,4.212030004958886,19,0,1,1,0
42,2121.8006301395953,2.6693243668458866,3.179263546609236,23,1,1,4,0
45,733.6746905687367,6.9346894998250255,4.918470870647644,15,0,1,2,1
52,423.25119954246276,5.911070480371037,4.431325304144623,9,1,1,3,1
43,306.5925714894921,20.0,4.576319576271413,16,1,0,1,1
51,756.7159793346001,1.6278967821346488,4.408208721543273,25,0,1,6,1
45,1155.0959252342593,3.4476616019736115,4.179458072152931,10,0,0,3,0
24,843.5202200015655,1.9988846856554834,3.899825562171011,18,1,0,3,0
33,664.3426659508204,2.904480325070695,4.716746759522125,15,0,0,5,1
42,495.39933470306,9.722809836732678,4.913671335086126,18,0,1,2,1
31,385.25990468936254,5.763374573562422,3.9980723458081626,17,0,0,1,0
53,1009.666808831089,10.704082857181696,4.863070098310524,21,0,1,8,1
70,1050.3574467464691,1.1377104807988883,4.166665819977035,28,1,0,2,1
64,307.0882319102154,10.332078451853109,4.076768373792866,23,0,1,4,1
41,1472.7983197887047,0.5,3.9089654659107134,19,1,1,4,0
69,886.2823776087537,10.97310746119146,3.4185755230602397,18,0,0,3,1
46,1339.1593195221105,1.9954805127140993,3.0074393216361184,21,1,0,2,0
40,339.99677278537615,1.8886731341513112,3.4830124537121225,17,0,0,3,0
37,335.9921922332872,3.5881069961613288,4.019446343207131,8,0,0,3,0
40,617.3989090849796,14.124902591279566,3.759919904519505,13,0,0,4,1
39,855.2486226978567,0.5,3.896970456005268,12,1,0,5,0
47,1633.010318131694,2.171105445905906,4.961296439128099,22,0,0,5,1
46,946.7541563605937,9.709610164780502,3.700544741338655,13,1,0,3,1
44,589.1373578218562,2.521356397723325,3.904365878720216,20,0,0,3,1
50,398.1446558529984,1.1104511412505431,3.267031102705639,17,0,0,3,0
63,1230.2839635050498,2.7651367836070477,3.0959154648739755,15,1,1,5,0
59,410.611407669312,2.4351589568338703,4.550819029184989,24,0,0,7,1
28,1501.5216066845676,12.350062687041653,4.141366350143957,18,0,0,1,0
20,576.9800411585517,7.176044555729652,4.5214096120877905,13,0,0,5,1
59,1473.3456355784904,3.517154948068405,3.2997255977731035,23,0,0,3,0
29,933.989919206346,20.0,4.143657542365382,25,0,1,2,1
41,621.1063077456929,3.1300370836597096,3.5072849486827513,12,0,0,3,0
31,513.0133222269751,0.5,3.45612363380004,20,0,0,1,0
26,560.9019209807154,1.5209161662963502,3.0230520281059707,15,1,1,5,0
52,823.9899606743512,2.8641300011035224,3.260681447138144,14,1,0,3,0
56,691.303017640062,0.8533640827761579,3.6185362229993907,17,0,0,3,0
37,494.2761138522923,14.740916904268408,3.233757521181878,13,0,0,7,1
20,612.2766940751167,7.280342641932586,4.971716880821875,15,0,0,6,1
37,691.7942016033311,1.561835961607561,3.6172652970479016,14,1,1,1,0
50,229.4380257647881,4.467811619721634,3.2606478934046565,19,0,0,2,0
28,836.380838161569,6.390773382633057,3.3981646256559155,21,0,1,6,0
47,407.5401223715677,14.174783270770954,4.175406456682953,15,1,1,3,1
44,373.65533128401586,10.669925791670325,3.128087047729577,20,0,0,3,1
53,286.09611661612877,3.6200140458107057,4.724868260282314,14,1,0,6,1
46,271.2534845572199,7.450560776767798,4.922999358474295,15,0,0,4,1
33,337.73995938334446,4.129334557098908,3.493494841334762,14,0,0,9,0
64,466.60800767007044,4.02267232653576,3.900190537181719,21,1,0,7,1
42,1766.277615118759,0.6093805198699483,3.0442689020589944,17,0,0,6,0
44,511.35300408799645,0.674162095912738,4.281420449454443,14,1,0,2,1
33,726.9626154228091,3.7701538391388016,3.827852116105178,22,0,1,5,0
39,812.6013893030321,1.565762161068664,3.5401169322031114,16,1,0,4,0
34,710.1900378096371,0.5,3.413674221233217,20,0,0,1,0
42,639.878471241232,6.4157872493987265,4.308046155317521,22,0,1,3,0
74,365.89745560435824,0.5,3.832434062064629,14,0,0,8,1
29,1373.9756822801419,4.522760019448477,3.359318578059824,14,0,0,5,0
27,1641.881832478589,3.8738885104274425,4.378218162973648,13,0,0,4,0
69,286.7671759588299,17.339040734524747,4.130144566073387,22,0,0,3,1
41,398.6108806442596,3.3103082979245464,4.717344109858992,17,0,0,3,1
36,578.3011934084791,0.5,3.234951797752986,20,0,0,2,0
61,410.6458246793281,4.011328942895021,4.571333203888912,19,0,0,9,1
37,856.6100321696169,9.197280531987877,4.347033573634518,14,0,1,5,0
77,462.13816221906444,20.0,3.2300218736561956,9,0,0,2,1
54,1963.5867098491974,2.81360579283768,4.389641459743442,13,1,0,1,0
38,1206.253189954782,1.9305095227277267,3.883094577759661,20,0,0,10,0
85,739.7313023417762,11.85717363898496,4.889969571111687,15,0,0,7,1
37,1111.530453578301,1.06127850502785,3.2832227012357986,11,0,0,3,0
55,1156.264942722327,4.77813315373333,4.285666781631476,27,1,1,1,1
48,501.71200305553555,2.601976538894778,3.7639600909258917,15,0,0,6,1
66,442.25709582068947,0.5,4.913629341181755,19,0,0,1,1
71,691.6441100471094,2.133100075050619,3.659949790580553,18,0,0,5,1
45,1023.3307855801796,1.5409787154150285,4.9243718189836,15,0,0,2,1
35,713.0347802128142,5.793263172009636,4.802971702201498,19,1,0,3,1
51,302.32474641992206,14.859150861010038,3.5407664706213127,20,0,0,9,1
36,445.2285643353583,1.5601961536535676,4.607083553652855,24,0,0,3,1
81,640.9898154127627,8.342382971308798,4.991208403607012,22,1,0,5,1
46,640.4475301477256,0.5,3.5053260043425647,16,0,0,5,0
40,1783.38957551197,3.8622617435111763,3.873554338646639,21,1,0,3,0
47,332.6217733877181,0.5,4.040361473133519,19,0,0,5,1
29,856.4488711773276,13.59300263772962,3.5898622716077284,12,1,1,4,0
33,1400.4607297798882,7.2696824525788815,3.0305296792920595,19,1,0,4,0
64,2070.871625413977,5.363990470887109,3.4402584883950533,16,0,1,2,0
36,543.375868911148,8.683413582074433,3.563873768683517,21,1,0,3,1
32,850.4067176187725,5.213804079762832,3.8871994026363743,14,0,0,6,0
52,884.3741136512722,17.35988020804256,3.3422049568268037,14,0,0,4,1
63,733.4363849787746,6.2580822176653665,4.746508713383346,27,0,0,1,1
55,633.0677202126918,12.928628108244574,4.409822265462672,24,0,0,4,1
60,827.151354622181,3.6400586548225986,3.170400955119324,16,1,0,1,0
35,200.0,0.6225151446166626,4.300184902279863,10,0,1,5,0
29,935.4565931682746,3.7557644636990437,4.307312952811241,21,1,0,5,1
70,708.4567068009046,0.6783703071497276,4.912442347287255,19,0,0,6,1
40,595.1196939463958,4.488491722040794,3.0060417427123225,15,0,0,4,0
41,1850.907054898533,3.2936617216207003,3.4958648996116146,18,0,1,2,0
66,474.62878375062223,4.871922297999921,4.855582958750631,22,0,0,2,1
52,543.735005248127,0.5,4.864267830796566,19,1,0,4,1
51,1800.422522575209,1.0835743709006498,4.4411728387412746,15,1,1,1,0
85,438.76736290735164,3.3797832592429082,4.53152664209508,15,1,0,1,1
36,505.19392149815366,15.029272816458823,3.1829659158592944,25,1,0,7,1
59,617.9992774514367,2.4193692101066904,4.0277516695564675,11,0,0,6,1
45,1012.6918282797326,2.761468527604996,3.4631659825779986,13,0,1,3,0
48,737.9685833269473,6.271001562513528,3.3624360872272345,26,0,1,5,0
70,348.51711045384235,4.629089322179008,4.620606598246665,15,0,1,2,1
52,509.7476087591019,1.7757102406798175,3.270076273361095,16,0,0,5,0
52,490.94042351400196,2.6450871080473175,3.9373032739927707,19,0,1,8,0
61,639.9496346441226,1.2275836158697908,4.877156479172066,18,0,0,5,1
40,822.9717128550826,16.910130522570153,3.371664111130685,10,0,0,2,0
34,819.8348175418421,0.6999575375709134,4.955986847476469,21,1,0,5,1
32,273.6894646492828,2.324776245470658,4.988575971522118,17,0,0,5,1
24,1132.2595237844168,0.5,4.111234309364805,17,0,0,7,0
82,754.6729095542684,1.253726827854695,3.340285480354316,16,0,0,5,1
32,1329.1115942811934,7.581357835465926,3.6322097758817913,13,1,1,2,0
41,830.5591624358253,1.1230683588651735,3.8489856653530703,17,1,0,4,0
41,1153.6215867541587,0.5,3.6186484487164456,15,0,0,6,0
49,839.8914486801975,3.216579981195808,3.5612711597530318,15,0,1,2,0
57,1303.897164896735,0.5,4.944459418432715,21,1,0,2,1
57,863.6134889917539,0.5,3.306729654831491,18,0,0,1,0
37,633.3621508406106,8.241566034893648,4.4666558174337245,15,1,0,4,1
42,2071.8917550084616,7.380512113790426,3.0008205788783497,20,1,0,4,0
48,1037.447409456852,12.333692694100975,4.192365338804754,17,0,0,5,1
41,886.1375709482026,9.638426433660356,4.831886007908105,16,0,0,1,1
72,351.37280830672614,5.747037428893825,3.575868188186438,10,0,1,6,0
51,349.27032454242624,0.5,3.3710519505154384,19,0,0,5,0
55,769.9747646053935,7.635802778478906,4.3033595897568535,16,1,0,4,1
54,715.3418918911871,9.338155790853142,4.425202814596786,15,1,0,6,1
63,489.28185670132,8.024295699451612,4.376061037903963,21,1,0,4,1
47,713.7204433935503,3.551253428969825,3.6386337600427483,21,0,0,1,0
30,1471.906037486034,1.3257025245172647,3.5044048043186615,17,0,1,2,0
50,941.7136403964633,9.332306533752659,4.911837599924088,18,0,0,5,1
36,375.96488389180206,6.494400171862972,4.846599016539859,20,0,0,4,1
38,629.0719175100436,19.754124372645634,3.9146332197856406,20,0,1,3,1
53,444.75197159347283,0.8461931501505029,4.692387732308747,19,0,0,7,1
64,547.9313699544217,1.2787507201688288,3.904646955268592,18,0,0,2,1
44,540.8771465424898,1.1900053347681456,3.8487780361450206,21,1,0,5,1
49,523.8352406812771,7.864078044329923,3.3135258951985893,13,0,0,5,0
74,355.1116737720999,1.0345507471411735,3.852812112983946,26,1,1,3,1
48,624.0139096588302,0.5,4.074833877199614,18,0,0,1,1
97,502.55052471554126,20.0,3.045008654857373,21,0,0,3,1
52,200.0,0.5,3.888226010350813,13,1,0,3,1
26,1856.5700630954927,9.016450262927483,4.562712436790401,17,1,1,8,0
56,1146.403382566381,2.2735407512681305,4.360092112748539,13,0,1,2,0
50,551.0632740726682,9.213647019230539,4.27031397772787,20,0,0,4,1
65,671.4298378967762,4.044142657643495,4.8191108568744045,12,0,0,5,1
54,370.2479166806846,11.595159490631033,3.03606401965046,21,0,0,4,1
42,1552.872062540314,13.03150758429547,4.114095172384468,19,1,0,3,1
30,1717.5331880713136,0.5,4.574697696819414,19,0,1,5,0
41,719.3491638569785,0.5,4.0826707654025345,14,0,1,1,0
34,1109.6115988115605,1.4408024648555153,3.647791105160758,20,1,1,2,0
37,726.0677931552437,5.532951387243616,3.2725011301839557,15,0,0,4,0
53,340.916398167841,10.958448458592436,4.775126143632383,14,0,1,4,1
73,541.362069944914,3.0803932379874883,3.941524784775206,25,0,1,5,1
50,710.4964729793435,4.669386315128416,4.756230393971403,20,0,0,4,1
31,529.9200470947542,1.044353553147773,4.171704244866337,18,0,0,1,0
51,596.2579415542957,8.172928261113908,4.348384233230002,24,0,1,8,1
64,635.4289109828422,17.106201226144655,4.6085223087569,11,0,0,3,1
37,638.7804113235796,1.56396657152553,4.318311089200269,13,1,1,2,0
42,682.7503310620916,3.4142612939454993,3.7961096813578754,13,1,0,5,0
44,391.3872452018967,0.5,4.027266767857302,20,0,0,2,1
35,464.7464208971056,4.095101650792105,4.606091049351759,16,0,1,6,0
54,349.9211583146446,3.493648085488875,3.7473005927459684,14,0,0,5,1
43,1084.5362712493925,0.7799747214277022,3.7762429135369944,13,0,1,1,0
50,232.10190689488476,2.917574925717928,3.1913802321160025,17,1,0,6,1
34,1184.1673775876338,2.0331137802694856,4.829168870443495,21,0,0,4,1
39,1330.3198734224034,3.6889539585805995,3.1820726298908832,15,0,0,6,0
55,571.8688640880409,4.405273574731803,4.296418354897112,21,0,0,3,1
39,200.0,0.5,3.8263889576055954,13,0,0,5,0
75,555.2090552879965,7.156583803128508,3.8112387805108847,18,0,1,1,1
39,644.1347345460839,6.241614309450587,4.359103673145368,21,1,0,5,1
47,401.2966342157751,2.28079069928789,3.1341874652597577,12,1,0,4,0
59,514.0861215614271,0.5,4.1874115659028694,18,1,0,4,1
29,1429.5251417943698,7.031108792612709,4.54406357194471,17,1,0,2,1
26,927.4729050315264,15.52496419800347,4.656425515773188,15,1,1,4,1
28,418.93590749288063,1.3731816702412805,3.3410607787875506,17,0,0,5,0
65,299.2263813583003,1.9542960798780618,4.794838100156348,23,0,0,5,1
37,564.8111012621806,1.0155582409906039,4.312292183694884,20,1,0,3,1
96,597.8091825624455,4.3011605134773765,4.763709601641366,19,0,0,2,1
37,852.4372451165922,0.8411548529804211,3.9705614342203965,21,0,0,5,0
47,508.94585910692564,2.2017887633851245,4.084066690194404,14,0,0,4,1
70,858.9835637906925,5.970327123366266,4.838076554057342,18,0,0,2,1
81,1750.3604550641185,4.106220922831712,4.799819086709343,15,0,1,5,1
82,999.99523225136,2.4425699842621964,3.8963217467380042,15,0,1,4,0
64,649.3395350159064,2.7257880800598078,3.5488252632713637,17,0,1,2,0
60,606.93685914643,4.128947786646454,3.7863408691285283,13,1,1,3,0
53,556.4979199151071,0.5,3.7755286570594997,13,0,1,6,0
56,1200.2923801534228,0.5,3.573733749965588,26,1,0,4,1
37,486.06544582433673,10.654013887161444,3.5371592086659334,22,0,0,4,1
34,680.3527097463227,0.5,4.722125872959439,16,0,0,4,1
44,682.388368429453,6.1345628721428795,3.1397238413693236,16,0,1,3,0
42,517.5509133546597,12.63102904748308,4.3552223641991885,16,0,0,3,1
39,334.87831467384467,1.5782381391324318,3.3456401029129044,15,0,0,4,0
55,781.7126766053644,2.3140791141269093,3.6890117867881265,25,1,0,2,1
59,645.1597845316454,4.207324262370907,3.1230860682696737,14,1,0,4,0
45,854.161456214412,10.673036659965561,3.539947273710924,23,1,0,5,1
69,509.3828254788671,14.22842893010418,4.536842142234484,17,0,0,5,1
31,1224.6503447849645,6.726976211605292,4.770030649094517,17,0,0,5,1
42,429.06701094303884,0.5,3.4430543038047343,11,0,0,7,0
36,1565.5933085257354,5.530513693904129,3.9270956785178437,14,0,0,4,0
25,277.60014336745087,2.6407382873178316,3.940648095874413,24,0,0,2,0
43,826.6530117238008,3.1810089422309273,4.747150611519468,16,0,0,4,1
43,843.6311232209782,0.5,4.525598105751611,22,0,0,4,1
70,446.8493289221382,1.0601658747167693,4.0261544367361,18,0,0,3,1
54,822.3753894146747,7.8154824707867885,4.341494400943547,16,0,0,5,1
32,1261.124843811615,3.0253045436561354,4.694710107818734,18,0,0,3,0
77,219.5523235791567,1.795261993738553,3.0190779080510897,18,0,1,5,0
64,855.231680645152,2.4226964007842353,3.805780062100097,16,1,0,6,1
53,200.0,9.634444003408664,4.814486334554157,19,0,0,1,1
41,410.4144891740699,6.911492125683641,4.480626061687903,16,0,1,3,1
33,1502.045586581617,1.5894378127310054,4.085682748668149,28,0,0,5,0
39,497.2579886687996,0.6249928770167232,4.059289054070267,20,0,0,6,1
61,369.83613079689246,1.4517496176464921,3.6955401952088756,19,1,0,4,1
78,602.4659417237303,12.676146354297877,4.041041067283029,21,1,1,4,1
71,1870.4852517147763,4.356453442039596,4.310766398926907,19,0,1,5,0
38,266.1763013850112,3.812274173051322,3.836726076857586,12,0,0,3,0
31,393.21048124244953,4.536575662909962,4.428306292784348,16,1,0,2,1
46,1406.2977790513057,2.2787545436758383,4.722464454520772,20,0,0,1,1
26,1683.8719820779622,8.228098766509945,3.309369696369722,16,1,0,5,0
49,631.6177516664393,3.704195357913526,3.903094045634849,18,0,0,3,1
42,357.9787577465194,0.6207230914884594,3.816040182570162,24,0,0,8,1
38,1896.796616402757,0.6909403755384238,4.374929608099456,24,1,0,2,0
27,1476.192174003495,3.848620259721895,3.4997349305158587,23,0,0,5,0
