days_since_last_visit,visits_last_30d,avg_session_len_min,classes_attended,trainer_assigned,promo_used_last_90d,contract_type,days_to_expiry,feedback_score,missed_classes,churn_30d
36,6,75.5778565864468,3,1,1,3,23,4.056185933779642,0,0
2,7,30.0,1,0,0,1,46,4.140466590974036,3,0
19,0,66.24777590063012,0,0,1,3,18,4.563330959083817,1,1
17,6,49.67899946188931,3,1,1,5,29,4.347111872710129,1,1
17,8,38.938133541842696,5,1,0,5,25,2.2098236726032634,1,0
41,2,42.30638156849275,0,1,0,4,41,3.8152777948873218,1,0
19,2,81.97622659398385,1,0,1,4,43,2.471986743548454,2,0
5,9,66.77625524356134,3,0,0,1,59,4.201839949756289,0,0
6,6,65.66585152507038,2,0,0,5,37,4.159886206988511,0,1
7,9,74.54806693563734,8,1,0,1,28,4.260068261110134,0,0
0,5,56.482140863312424,0,0,0,5,12,5.0,3,0
36,5,80.66789131773771,2,0,0,4,3,4.268655005016224,0,1
1,12,56.66798421576616,7,1,0,3,44,3.761016166647225,0,0
18,2,30.0,5,0,1,5,16,3.8099046442371325,2,0
19,1,84.1171104727512,1,0,1,1,32,3.591291645284054,2,1
27,2,30.0,0,0,1,4,4,3.159777780667991,3,0
12,5,56.000347800949896,3,1,1,4,27,4.81228379787047,0,0
19,4,71.29347224679725,1,0,2,3,23,4.763611439989619,0,0
5,3,30.0,0,0,1,4,16,3.974377064706531,1,0
20,6,57.818215502683145,4,1,1,5,49,5.0,0,0
6,4,57.55998181482254,2,0,2,5,38,3.693249921120996,2,0
34,1,73.76391550948857,0,0,3,1,47,4.240943200015852,1,0
2,7,67.244481604625,5,1,2,5,39,4.3028271178965145,1,0
5,5,39.896737440387625,4,0,0,3,43,4.525425692800604,2,1
10,3,50.26614252534382,2,0,3,3,45,4.728442334227006,2,0
22,5,43.91489938534725,6,1,0,3,50,3.806541153840718,1,1
20,4,32.14819658638618,2,0,0,1,10,3.9775076030251326,3,0
3,5,50.236534257619525,4,0,1,2,11,5.0,3,0
2,11,82.25018549049204,3,0,0,5,12,3.581836725929769,1,0
5,10,,11,1,1,3,7,5.0,0,0
9,12,66.39669693403707,15,1,1,2,0,4.127807727343368,1,0
11,4,41.84705804361815,1,0,0,2,8,4.037705110248518,0,0
8,5,30.742567347431336,4,0,1,5,27,3.229448679197979,2,0
16,1,68.52488952362445,0,1,0,5,1,3.1287667035803284,3,0
8,6,75.14080272505008,4,0,1,3,13,3.868618128533823,2,1
43,1,62.44597482281545,0,1,0,1,12,3.3408823666924836,1,0
4,5,71.39427201810514,3,1,2,3,47,4.244675011536983,2,1
14,3,54.98546768947363,2,0,0,2,1,4.370088550023948,0,0
14,2,60.83557634112525,3,1,1,2,3,4.0133084125847,2,0
4,0,49.17606771644088,0,0,0,4,11,3.4982950726661706,2,0
7,4,65.79033937541979,4,1,2,3,47,3.3706978384928057,1,0
6,13,57.2140113791213,5,0,0,4,9,4.423752735355407,2,0
2,5,69.08400554503201,3,0,2,3,2,3.818622364234604,2,0
9,8,71.73493068526459,8,1,1,5,3,4.114639399627649,1,0
7,8,54.70090970296512,5,0,1,5,5,4.4202179212515595,2,0
2,6,67.7063283241767,5,0,0,4,22,4.083997137925109,2,0
8,1,49.56061611747807,2,0,0,4,4,3.1175608645478383,7,0
8,4,86.9388590751984,2,0,0,4,49,5.0,1,1
2,7,81.17452353689727,10,0,0,4,2,3.7814160943276467,0,0
2,10,,8,0,0,5,9,3.3111528699660053,2,0
15,7,48.6096194783089,5,0,0,4,42,4.178141848075084,0,0
18,2,63.67007443330699,0,0,1,5,18,3.8955611611514107,0,0
42,3,41.81035888029093,1,0,0,5,13,4.073365785412522,2,1
1,14,66.13875749313613,11,0,2,3,20,3.7757799820606723,0,0
1,8,30.0,4,0,1,4,59,3.125312884073832,1,0
0,7,43.82756916987874,7,0,0,2,42,4.60196470640977,3,0
11,3,65.52246220651882,2,1,0,3,27,4.275022607761275,2,1
14,4,80.89171546176907,3,0,1,4,20,4.263372351464484,2,0
7,1,65.50462251105635,0,0,1,3,35,3.329022018512622,1,0
23,1,55.209982615982724,1,0,2,5,23,3.582304462694189,3,0
17,4,45.53255819878626,2,0,1,3,53,3.9035784163687484,2,0
63,0,52.3257623365031,0,0,0,4,37,4.801675855209604,2,1
2,13,33.49096688810614,15,1,3,4,16,4.012597861637634,0,0
0,9,54.04483973173463,4,0,1,5,21,4.611034509411097,1,0
4,7,93.0386681384731,4,0,0,4,18,3.482831467744271,1,0
0,6,61.907512288229064,3,1,1,5,44,3.96859004121874,3,0
40,1,66.25913742355284,3,1,1,4,53,4.788834034854764,1,1
5,8,32.10480691479646,8,0,1,4,9,4.571487032757572,3,0
12,2,81.07842420354919,5,0,1,2,60,4.0857015104959356,0,1
5,9,82.81651321697098,8,0,1,4,10,3.151207742195133,3,0
4,3,63.22550702510505,1,0,0,5,60,3.5152873675796155,3,1
2,8,69.21467433430811,6,0,1,4,37,3.719514370003849,0,1
5,4,49.96871178789106,3,1,0,5,1,3.501306644961045,4,1
14,3,55.858152192484866,1,0,0,4,32,3.9304958033685713,7,1
53,1,100.40298429842497,1,1,0,2,42,3.6263676145061012,1,1
12,5,52.98335776368558,4,0,0,1,30,5.0,0,0
11,6,87.4537283521343,3,0,2,3,47,3.3985802573219814,0,0
0,13,90.80840786477347,8,0,0,5,34,4.785072040993473,0,0
27,2,66.63538497736701,3,0,0,5,36,3.5086392867379343,0,0
0,4,58.193015404246516,4,0,0,3,46,4.12820335114436,0,0
35,1,40.12635530275725,1,0,2,4,46,3.3501591911658632,2,0
11,5,68.08323703386571,4,1,1,4,35,5.0,2,0
2,9,60.22644072801712,10,1,2,4,22,4.3784300687483535,0,0
9,4,58.40724726264936,5,0,0,3,35,3.2063827224194075,1,0
79,3,52.83972988903057,1,0,1,2,39,3.465246513648837,0,1
5,4,64.51707384732366,2,0,0,3,38,3.334520163442144,2,0
4,2,67.00992247951717,1,1,1,2,25,4.4090094949265435,0,0
1,3,,2,0,1,3,24,3.6688740450951247,1,0
13,4,77.65629481360203,4,0,2,1,16,4.1316597741204575,2,0
1,5,59.715366427979454,1,0,1,4,14,4.217169541148815,5,0
21,4,57.7486752704814,2,0,0,3,36,3.1029685513270753,2,0
37,4,43.141327192022125,7,0,1,5,44,4.857155289941023,2,0
40,2,56.851906484275446,1,0,2,3,3,3.382084764101657,0,0
1,12,59.0216939554095,6,1,1,3,21,5.0,1,0
12,7,30.0,7,1,0,4,16,4.150577538269489,0,0
1,9,67.69243393520523,2,1,0,1,21,5.0,0,0
12,12,73.73548301244591,7,1,0,5,16,4.087541602895248,0,0
25,6,92.9939325828101,7,1,0,1,13,3.9131300065677297,0,0
11,11,46.05152646432968,11,1,0,5,13,4.5077867648497305,2,0
30,6,58.37297177805207,4,0,1,5,16,3.381698054040436,2,0
24,3,66.8061507229647,1,0,1,4,7,3.327114657694655,0,0
4,8,59.171947223823835,5,0,0,4,33,4.678971968198398,0,0
14,6,48.76989056209419,3,1,0,5,25,4.557903104288125,2,0
0,4,37.96197856662689,0,1,2,4,44,4.489339476430972,3,0
7,7,61.083099153767485,8,1,1,4,29,4.5198839709988485,1,0
4,7,78.45236175013778,5,0,0,1,21,3.717749416124886,1,0
41,2,60.07342596844777,1,0,0,2,15,3.8709654475402457,3,1
7,11,59.073715437004935,6,1,2,4,29,3.7459998989582797,0,0
15,7,65.78814818110132,3,0,3,4,15,5.0,1,0
19,2,71.31092333952586,4,1,1,5,37,4.3637820923098785,0,1
22,4,64.92680123603324,0,0,0,2,53,4.172519358690028,4,0
19,5,41.44114621741059,5,1,0,5,23,4.12804517059709,3,0
5,7,66.88661920412065,2,0,4,3,35,4.008797045375605,0,0
17,5,50.589403947400925,5,0,2,4,34,4.766243983274375,4,0
11,4,49.20482926678962,5,0,1,3,5,3.9855622207724073,2,0
13,4,43.800191986161906,5,0,0,4,3,4.576761853213823,3,0
0,7,58.701778412674145,2,0,1,3,17,3.8456545159471025,2,0
4,9,51.93144989458812,4,1,1,4,5,5.0,0,0
40,4,55.6027241873046,3,1,1,5,25,4.102963179412203,3,1
5,5,45.037020664875506,1,0,1,4,36,3.8923447343248285,0,1
8,10,73.42906448035508,8,0,1,4,26,3.610199300489253,1,1
3,12,54.13099231980507,5,0,3,5,40,4.960044573389225,0,0
2,5,49.10455046735708,3,0,1,5,10,3.892793055858177,2,0
3,7,34.65601360329859,3,0,0,4,37,3.478759287113599,0,0
12,4,85.23323750448543,2,0,0,3,15,3.5987060573845966,3,0
37,0,36.68372303891207,0,0,1,5,18,3.4125199160187156,4,0
5,3,64.30464895569044,3,0,0,4,42,3.3859734213588113,2,0
5,4,69.9288077176379,4,0,0,3,52,4.888601946807416,0,1
12,5,54.18587157285963,4,0,2,3,14,3.679423884991693,1,0
6,10,66.2881580275729,8,1,3,5,25,3.8809353368455053,1,0
36,2,67.43497996685869,3,0,1,1,55,3.880688063908122,1,1
7,7,72.609375297017,8,0,0,5,40,4.475560045329971,0,0
10,7,69.05469581027839,3,0,1,2,55,4.026849653004123,2,0
11,3,55.30323528866804,3,0,1,5,30,5.0,0,1
22,7,53.99609591598598,5,0,0,4,18,4.0364513162275815,2,0
12,4,90.73692975046723,5,0,0,4,56,4.722651940564536,4,1
4,6,,3,0,0,5,50,4.37607823550288,2,0
1,9,49.530191286832874,5,0,0,4,23,4.101351547774912,1,0
41,1,64.95086503721147,0,0,3,4,57,4.274494431385713,1,1
24,2,65.92109390903957,0,0,1,1,8,3.9254696542302208,3,0
0,4,59.724580124776175,4,0,1,1,22,4.227928950184581,3,0
25,3,,1,0,0,3,3,3.3880519713784056,3,0
13,7,58.44978219465847,6,1,1,5,9,3.774990692199121,2,0
10,7,58.76363536770561,3,0,1,2,8,3.768519897567463,1,0
0,2,72.338991384895,2,0,0,2,18,4.449431163637559,3,0
22,6,45.8270921037271,3,0,0,4,14,5.0,1,0
3,8,52.090397950966185,3,1,0,4,50,3.9120090576652795,1,0
19,6,82.0429356056744,4,0,0,5,33,3.4231383600793857,1,0
0,9,59.558680988903205,6,0,2,3,41,3.4427702279243864,2,0
23,3,47.93454654774488,4,0,0,2,18,4.582211243815928,2,0
0,6,62.62305341122137,1,0,0,5,48,3.67840000284419,2,0
4,9,62.147531526685974,2,0,1,3,51,4.293422767033101,0,0
4,10,80.04881944497099,9,1,2,5,55,4.51761486820879,1,0
2,12,76.31665319389336,8,1,2,5,20,4.846146561925592,1,0
9,6,63.07085870578571,1,1,0,5,33,3.0579613442568245,1,0
5,10,84.86756401678224,2,1,1,3,50,4.196759750021188,0,0
75,2,79.13987234820212,3,0,1,5,16,4.046726390646402,2,1
13,6,65.36295847782348,3,0,1,5,17,2.972877326341714,2,0
12,10,47.30243875027794,7,1,1,4,16,3.71622798434476,0,0
3,8,86.86526380501337,8,1,1,3,1,4.8239056892893535,0,0
7,2,,1,0,1,3,50,3.2958474859973665,1,1
1,7,41.83137585225977,8,0,2,2,0,4.8041180289049334,2,0
21,0,51.07934374319511,0,1,0,4,42,3.9695785003890047,3,0
6,2,39.99547216721351,3,1,0,4,56,4.718962607432516,1,0
20,4,,3,1,1,4,9,3.8822378554846964,3,0
6,4,79.02988139039627,5,0,1,4,36,4.1239133588339625,2,0
67,2,61.35072506746016,3,1,1,4,47,3.411064030246096,1,1
2,7,50.03072009157648,3,0,2,4,55,3.5297942332576264,2,0
0,13,71.3378468189057,2,0,0,5,4,4.128677510684359,1,0
13,4,,3,0,0,3,55,4.274727649423468,1,0
45,8,80.04121073694543,6,1,0,4,54,4.327183465952949,1,1
15,3,69.14903277246174,1,0,0,2,11,3.207723935132628,3,0
1,7,,6,0,0,4,35,3.962793247410677,3,1
11,5,47.65442214866863,2,0,0,5,30,3.587065121568779,1,0
36,4,61.46536081641222,3,1,1,5,54,3.573178262189604,1,1
0,10,59.53289846847459,7,0,0,3,37,3.11341786604781,0,0
2,7,30.0,4,0,1,5,50,5.0,1,0
25,1,,1,0,1,2,8,4.088510462709205,2,0
33,2,34.377793848026684,1,0,0,4,43,4.495227466206456,3,0
18,1,70.81198543170123,0,0,0,2,25,2.8131259375614395,3,0
71,2,54.2130383370262,1,0,1,5,14,3.4510691430598373,3,0
1,6,54.470285684245596,4,1,2,4,15,3.674091848215739,0,0
11,6,52.481500427588394,5,1,3,5,12,3.9109187547117283,1,0
17,1,50.85346002221188,0,0,2,5,24,4.1477499024341995,3,0
18,9,56.57004459721849,3,0,0,3,29,4.170046588779617,0,0
23,5,73.91068464547871,4,0,1,1,52,3.9393140431621583,0,0
37,2,43.736105689199334,4,1,2,5,55,4.426025254664424,1,1
6,7,60.16759748003198,3,0,0,3,6,4.126730826892834,1,0
0,6,91.66979528060055,5,0,1,2,56,3.570988275423639,2,0
6,9,49.92654512952538,10,1,1,4,54,4.498829164954688,3,0
16,7,,1,0,0,4,51,4.392009690197305,0,1
3,4,72.6230398870168,2,0,0,1,3,2.873325082206496,3,0
24,3,92.76802140945536,1,0,2,3,42,4.413013909294911,2,1
3,8,83.27855583905108,10,1,0,1,39,4.951978415754224,0,0
0,6,57.89418551599854,4,1,1,4,37,3.8271443462037658,0,1
10,3,65.8917232433849,2,1,1,5,56,4.017700718703654,1,0
19,4,56.879792599945866,2,0,1,5,29,2.522539374259944,2,0
6,1,76.38657538615425,0,0,1,4,9,2.7596663526050524,2,0
20,4,,1,1,0,3,29,3.6813577791054826,3,0
8,14,85.53439898572046,13,1,2,5,38,4.895631240726039,0,0
2,9,31.04288660131317,4,1,1,4,6,3.7271734713971965,1,0
1,6,69.19980697987168,4,0,2,3,35,3.663302206695517,2,0
18,8,71.21767416277561,10,1,1,5,34,4.595176298318359,0,0
7,7,30.0,4,0,2,5,23,4.668642054375577,2,0
36,2,35.47998683245429,1,1,0,5,38,4.540914839941255,1,1
11,5,79.71824940052684,2,0,0,5,35,4.459524607980756,2,0
6,6,67.78740635045486,8,0,0,3,44,3.4344460864039905,1,1
6,5,71.87966802146896,5,0,1,3,19,3.3860951272446513,3,0
2,9,85.18061952860708,3,0,1,5,48,3.85456218001666,2,1
13,2,54.80486883280028,2,0,1,3,31,3.4266515844068604,0,0
13,0,85.0645994033754,0,0,0,4,58,3.273253320991015,7,0
24,4,103.88466284341756,1,0,1,5,38,3.7588566967750396,1,1
3,5,,7,1,2,5,48,3.7473707816698494,1,0
5,9,66.49848900809408,6,0,2,4,25,4.123666685045982,1,0
1,7,59.165326815731234,2,0,2,5,25,3.3241077154615635,2,0
5,5,63.15043626037294,2,0,1,5,35,4.852825652930621,2,1
8,5,62.62826407171257,4,0,2,5,42,4.233877644709483,0,0
49,2,60.41183557531365,2,1,1,3,34,4.584175403464921,0,1
15,4,43.4702013330792,2,0,1,3,42,4.0094621740171865,2,1
22,1,66.39636316722435,1,0,1,3,34,3.215723205745435,2,0
5,5,63.48824602234843,2,0,2,2,11,4.787951195853989,1,0
2,10,80.48636173530275,12,0,0,3,32,4.648756625556064,0,0
4,12,68.56172971136114,15,1,0,3,35,4.282532022506088,0,0
4,7,49.02961689568141,5,0,0,4,13,3.9476467287739103,1,0
13,10,43.55556215832811,7,0,1,5,32,4.141302129605271,2,0
6,6,59.915610494102516,7,1,0,2,45,3.6782890320649715,0,0
29,5,46.975500997638264,2,0,0,5,44,4.056497998554403,3,1
67,3,62.174220112320285,3,1,0,5,44,4.217528871085718,0,1
6,9,49.850138760218805,4,1,0,2,23,3.4924079147882074,0,0
18,5,79.1657681582585,4,1,0,5,14,3.9543177830463625,1,0
16,4,68.7855686852725,1,0,2,4,30,3.496575140932476,2,0
3,10,74.89033431466255,8,0,0,4,16,3.9541372237122565,1,0
37,4,57.53064199416755,3,1,1,5,11,4.070250316080223,0,1
3,8,62.97435307033285,8,0,1,3,21,4.368511323872797,0,0
20,5,73.76511651507155,5,1,1,5,22,3.437906549162553,2,0
6,4,65.48906712713344,0,0,0,1,25,3.523834725541191,2,0
6,5,70.62531845115461,7,1,1,5,13,4.948049096928704,0,0
9,7,49.78856919908852,6,1,2,4,11,3.245970747242425,2,0
29,3,72.86684299428504,2,1,0,4,49,3.4844065640641677,0,0
2,5,51.22582870517293,3,0,1,3,3,3.6393824081808637,2,0
0,5,91.29022165504773,3,0,1,5,58,3.374230466205712,0,0
7,9,62.92326166039691,4,0,0,5,45,3.7249298766437335,3,0
0,12,76.56966933912443,7,1,2,4,50,4.052259842984202,3,0
17,1,53.37112800170332,0,0,1,4,60,3.352675058659612,4,1
21,2,56.783931115689576,1,0,1,4,12,2.318551705075059,5,0
28,6,56.046558663498004,4,1,0,5,56,4.281875843960366,4,0
20,6,33.596423463515364,4,1,0,4,54,3.562620956887261,3,0
37,4,30.0,4,1,0,5,17,3.7561627715170527,0,1
20,3,55.6768685554832,3,0,2,5,42,2.8310905349809294,1,0
41,0,31.674399255017324,0,0,1,4,27,3.874262233592525,4,1
3,7,64.29124130049193,7,0,2,3,37,4.105067232766286,4,0
10,9,57.61409633297057,12,1,2,4,40,4.273449318038044,0,0
76,3,30.0,2,1,1,5,43,4.259034733710295,1,1
17,6,52.01423779381134,4,0,1,3,18,3.835066817214162,1,0
31,4,59.62523437744998,1,1,1,4,45,4.856275059071298,1,1
0,8,81.1676885960697,5,0,1,5,46,4.622817563407589,2,0
30,2,53.14765230419386,0,0,0,4,42,3.5390209354535056,3,0
17,9,35.37652294705858,6,1,0,4,37,4.1453967419543964,0,0
2,12,33.4572716745539,4,0,0,3,45,3.1746854367512247,0,0
0,16,52.17857360531194,11,0,0,2,2,4.016016998698005,1,0
4,8,45.2236519214131,4,1,1,5,18,4.1661542809772465,1,0
37,1,56.90355228831594,0,0,0,2,19,3.881056423223845,1,0
16,9,62.56035477353015,6,1,0,3,24,3.2102908133590393,0,0
37,2,68.05072531645749,2,0,0,5,10,4.206142779942924,3,0
8,5,68.49100995644751,2,0,0,3,60,5.0,1,1
41,1,50.99863335118248,1,0,1,5,55,2.497714870942442,2,1
9,6,69.44166599819428,6,0,0,5,16,4.678936219833418,2,1
3,6,37.0855861274941,4,0,0,3,60,4.67875986457197,3,0
2,9,62.047710446692726,6,1,1,1,59,4.258275589454315,1,0
76,2,63.19900316722959,0,1,1,5,58,4.145885698197093,1,1
6,12,61.884148065413406,7,1,0,4,48,4.408785564601014,3,1
2,10,44.45347006830615,7,1,0,2,54,4.849687992564924,2,0
0,10,46.08514471754171,14,1,0,5,34,4.809967997689768,1,0
5,5,69.69768693243549,6,0,3,1,13,3.7929460585774852,2,0
32,3,53.728805935181626,4,0,0,5,58,3.388869927870754,2,0
11,1,68.84571546184014,1,0,1,2,38,4.1845288139384955,3,1
15,2,50.86655385750432,3,0,2,2,56,4.38647569988576,5,0
38,0,102.79718005686605,0,0,1,3,18,4.524466266058551,2,1
10,6,55.80787138094617,6,1,2,5,2,3.082421561444212,1,0
27,4,77.90852980385807,1,0,1,5,33,4.636502314588234,2,0
5,8,,4,0,1,5,57,4.223978732881474,2,0
56,2,76.65866961095216,1,1,1,4,48,4.20407694040891,2,1
1,6,54.701323742855024,4,0,0,3,40,3.188274794365498,1,1
19,6,58.53738813902588,5,1,1,3,21,3.8646862263477324,4,0
16,4,30.0,3,1,3,4,37,4.218459402082984,0,0
3,12,30.0,8,1,1,4,55,4.27971696150399,0,0
7,4,59.73916042366481,1,0,1,4,26,4.113247817907501,3,0
5,4,51.26854897330131,5,0,0,3,20,3.717056279703269,3,0
1,4,43.22984604378187,4,0,1,5,40,2.8499055851401103,1,0
13,3,60.511237534085396,4,0,0,3,30,3.683958683164611,0,0
75,2,51.161626312413524,2,1,1,5,26,4.3743423732276465,0,1
12,6,45.43472823450454,3,0,0,1,36,3.440924728540873,1,0
11,3,75.0623542168719,0,0,0,4,1,3.7072622252186918,1,0
0,14,40.660184544569674,15,1,2,3,53,5.0,0,0
2,9,70.45872372417462,4,0,0,4,46,4.154588534190102,1,0
10,5,63.597465743997006,1,1,1,4,8,4.41878757934878,1,0
63,5,80.48967518480708,5,1,1,4,18,4.889058261434761,0,0
31,1,52.88762324927507,0,0,0,4,41,3.2679797345623416,1,1
6,6,39.808462626249266,3,0,1,5,35,3.470342162263659,2,1
11,7,50.479161679813544,2,0,0,5,9,3.615739449730746,2,0
12,9,59.38135751531687,5,1,1,5,58,4.105626470704839,2,0
17,3,74.8157346818681,0,0,2,3,39,3.281418386753326,2,0
17,3,72.08169609830789,0,0,0,4,53,4.991392260389999,0,0
23,3,56.73886924335238,0,0,1,4,44,3.1312289238373285,1,0
0,7,58.843516090797934,3,0,0,4,38,4.613791383900315,1,0
43,6,70.46229140684784,5,0,2,4,6,4.775279089700803,2,0
1,14,75.82922755503951,15,0,1,3,3,3.156667358474321,0,0
9,9,64.90288097916138,5,0,0,2,14,3.324360430834183,1,1
37,4,64.32209679790566,3,0,1,3,11,3.7126286783061104,2,1
10,6,63.57048023221396,3,0,3,2,47,4.201775491899745,2,0
0,5,64.03851387551055,3,0,0,5,5,3.5886876802807386,2,0
3,8,64.05581544593187,5,1,2,5,59,3.816882002016524,0,0
12,3,45.045140205953615,3,0,0,5,8,3.8424106685516306,2,0
1,8,35.72719746595606,7,0,2,5,34,3.488136291951972,3,0
8,2,46.84550125629717,0,0,2,2,7,2.5405678756213033,2,0
5,8,53.033098080068264,5,0,2,5,6,3.575711857952028,3,0
25,3,69.85850687392882,1,1,0,5,3,3.045768370619047,3,0
1,6,55.936148718555344,7,0,0,4,57,4.162704370273189,1,1
17,5,63.043704124348025,2,1,1,4,12,3.608130349366806,1,0
7,3,61.056085242110356,1,1,1,5,18,3.345980095832082,1,0
13,4,67.44486956438998,3,0,0,4,6,3.8139625955873258,2,0
3,9,53.57789587311344,5,1,1,5,9,3.5804322606628105,1,0
14,6,49.11300028937875,2,0,0,2,24,2.9704050655439107,1,1
16,8,35.28942075966035,5,0,2,3,43,4.129746722085531,1,1
1,15,64.9850624715081,15,1,1,4,57,3.749761877053661,0,0
26,6,30.0,3,1,0,4,34,4.290503434300985,2,0
29,2,62.453076125822676,1,0,2,5,57,4.127966072189111,2,0
0,19,73.33056498928791,15,1,2,5,24,3.9916573080870528,1,0
13,2,57.758059239962414,3,1,0,4,28,4.51001894039643,3,0
13,4,65.4790636996308,1,0,2,1,55,4.105720512852317,4,1
0,11,53.53810526054007,5,0,2,5,11,3.677268931058448,1,0
6,1,59.914056947457276,1,0,0,4,50,4.495974637925383,4,1
52,0,57.57505313377983,0,1,2,3,46,1.6244477298489257,4,1
12,6,70.42219976586455,6,1,1,4,39,4.877297476689181,0,1
40,2,55.73391725719414,2,0,0,5,11,4.208569262197998,2,0
16,4,42.17561701045604,5,0,0,5,51,3.2221875987449957,5,0
0,5,64.89881963167991,3,0,1,4,5,3.722513801092391,0,0
1,11,58.09176487831271,11,1,0,3,59,4.0324915286906995,1,0
19,6,49.54210599477902,6,1,3,5,9,3.9326084992390804,1,0
12,6,69.69256931315093,4,1,2,5,1,3.005521917576037,2,0
2,7,89.94866983253745,5,0,0,4,55,4.382942542594758,0,0
14,12,,8,1,1,3,44,4.936057103837206,1,0
24,5,71.95082347793708,3,0,2,5,24,4.797451329394952,1,0
20,5,62.275204542355254,4,1,1,3,6,3.745871933866769,1,0
4,10,81.44715747275652,4,0,1,3,39,4.315114142753924,1,0
4,5,69.78581415711405,3,1,0,4,22,4.769382311268351,1,0
51,2,51.6487963058768,1,0,0,3,47,3.923687821540372,1,1
32,1,68.94666075220572,3,1,0,4,10,4.749174451865632,2,0
5,7,66.47518933386988,5,0,1,2,57,3.521494221380432,1,0
26,6,54.07361685223689,3,0,0,5,35,3.73911297675078,2,0
2,10,78.64490856642205,7,1,0,3,48,3.303137662153637,1,0
3,5,41.028336758853456,2,0,1,1,47,4.423109054074225,1,0
2,7,65.58100337084052,6,0,1,2,50,3.5469862451818024,1,0
1,6,53.525398206237455,4,0,1,5,22,4.493945828049934,2,0
28,4,,2,0,2,5,58,4.3459810411794155,2,1
12,3,61.75726170446136,0,0,1,3,42,4.825533823597979,3,0
4,5,53.795777177233795,4,1,1,5,6,4.406365422056546,0,1
28,1,51.24044416098644,2,1,0,4,26,3.892985624117778,2,0
24,0,44.10393874797991,0,0,2,5,12,2.8358162070063897,3,0
1,4,90.15294458125825,2,0,1,4,50,4.187421055049151,2,0
15,5,30.0,3,1,3,5,16,4.884912353472606,1,1
19,0,30.0,0,0,0,2,31,4.817880226320282,1,0
18,6,67.8420372068875,4,1,0,4,25,3.799186851988096,2,0
19,4,66.94502003341526,1,0,2,5,56,4.068755435976342,1,0
2,2,39.1585256554842,1,0,0,4,59,4.503259511437181,2,0
5,7,51.02815243958872,4,0,0,3,21,4.303947122523214,0,0
27,2,69.40281687547339,1,0,1,2,12,4.434544873608585,1,1
34,7,55.86678254177612,8,1,1,5,60,5.0,1,1
4,4,71.94234036133601,4,0,1,4,11,4.2270941221850284,2,0
0,4,59.31656319459501,4,0,0,4,6,2.9643102986494934,1,0
29,3,52.168133410572416,2,1,1,5,0,4.726277806613832,1,0
7,8,38.1336496915908,4,0,1,1,32,3.444405290573313,4,0
5,6,59.01890790677227,2,0,1,3,51,3.374188845966132,2,0
6,4,50.38148508662037,1,0,0,5,54,3.235905768807549,4,1
8,1,74.93148055910855,0,0,0,3,13,3.813390130798439,2,1
7,9,74.32966577227663,11,0,0,3,58,3.9704552181849926,1,0
12,6,56.31887589786361,7,1,0,4,46,3.463204497454734,2,1
1,9,59.45420490750103,5,0,0,5,42,3.6312711179897628,0,0
53,0,54.43355375016829,0,0,2,2,55,3.19013140787575,5,1
41,7,52.03652736761086,3,1,2,5,57,4.11194011039803,1,0
40,2,,1,0,2,5,40,4.840666407490968,4,0
31,3,61.012563074681744,1,1,0,3,16,4.837501290382642,1,0
16,6,55.6485834550153,7,1,1,5,3,3.785774389099269,1,0
3,8,82.35054732306995,7,0,0,4,51,5.0,0,1
0,7,54.711962393316384,6,0,0,4,50,4.076267546310325,1,0
1,9,96.08587693176386,6,0,2,5,38,5.0,0,1
5,9,87.11176588155762,7,0,0,5,0,4.219398833113825,2,0
10,4,49.20481132323056,2,0,0,2,40,4.143461951266414,2,0
74,1,58.87045227817669,0,0,1,4,44,3.9156363991551886,3,1
8,2,36.70389711710253,2,0,0,4,23,3.5691531667406107,1,1
11,2,53.699557620729635,1,0,0,4,33,4.992130188092579,1,0
17,4,65.6154970589622,3,0,0,4,33,3.88732482417617,0,0
2,9,63.08341296638583,4,1,1,2,23,3.638932023719568,4,0
40,1,47.88017042289043,0,0,2,5,58,4.005756206568478,5,0
11,4,58.85342461553858,1,0,1,4,14,3.1426107491766655,1,0
4,6,67.50867429724207,5,0,1,3,16,4.188714729430204,0,0
41,0,58.08621104960591,0,0,0,5,12,3.4544422729220083,3,0
14,10,80.22937041021004,13,1,2,5,6,3.3014933839863145,1,0
9,5,58.659964126265294,3,0,0,4,8,3.774058766199593,2,0
13,5,36.18832544264039,7,1,1,3,43,4.030278807762136,2,1
20,6,35.988698908877254,7,1,0,4,34,4.345892303717311,1,0
2,4,54.36517372841533,3,0,0,3,22,3.110695507396402,2,0
30,2,42.15551853676101,2,0,1,3,53,3.0842186453248015,1,1
48,0,35.71226139910232,0,0,1,5,46,4.30633054694109,3,0
12,8,53.59605915864299,8,1,2,1,38,5.0,1,0
17,3,71.95149875293049,4,0,0,2,22,3.457113771928764,0,0
29,1,53.04793676642758,0,0,0,1,25,3.1638699888836945,3,0
7,5,64.95647661912521,3,1,3,3,0,3.6452428836264605,1,0
74,3,81.5578933952962,2,0,0,2,13,3.377942948716084,1,1
17,5,65.74689728997382,8,1,1,5,31,3.801709680085421,1,0
8,3,46.009292639664324,2,0,1,3,50,3.600173551875458,0,0
16,4,59.629761974469886,4,0,0,2,47,4.048870478438639,3,0
11,4,53.43301805135116,5,0,0,3,9,3.8014859481864667,2,0
