machine_id,hour,day_type,drinks_sold,beans_level,milk_level,pressure,last_clean_hours,water_temp,brew_time,water_consumption
30,7,1,7,41.8,86.5,3.06,39,71.9,18.1,0.199
8,8,0,11,68.1,39.0,5.83,102,,15.0,0.268
50,8,0,13,59.2,38.1,8.44,78,87.5,15.0,0.217
28,17,0,10,76.9,26.3,8.94,55,,15.0,0.223
77,20,0,10,40.5,4.5,4.01,59,79.8,15.0,0.15
39,14,0,13,50.7,26.8,6.88,5,90.9,15.0,0.15
40,13,0,7,19.2,5.4,6.18,30,85.6,15.0,0.182
85,16,0,17,16.6,92.4,5.42,4,89.9,15.0,0.235
10,21,0,16,51.6,66.2,6.66,15,92.2,15.0,0.15
22,9,1,10,37.1,88.7,4.6,103,73.3,15.0,0.243
0,6,1,12,65.2,71.7,8.61,35,87.4,15.0,0.247
45,12,0,10,13.9,13.1,6.94,109,79.2,15.0,0.252
20,7,0,13,21.0,94.1,7.28,74,82.4,15.0,0.247
89,10,0,16,87.9,90.0,3.7,55,76.5,17.4,0.212
35,12,0,5,61.0,34.8,3.18,66,,15.0,0.181
53,9,0,14,74.1,11.2,4.76,108,72.7,15.0,0.198
86,10,1,12,85.8,70.4,7.37,60,94.4,15.0,0.187
56,6,0,10,51.7,72.8,8.57,24,,15.0,0.203
0,6,0,12,78.5,89.7,4.99,92,77.4,15.0,0.174
62,20,0,10,57.2,5.3,7.42,22,,15.0,0.204
53,15,1,13,30.0,14.2,5.29,44,88.4,15.0,0.219
54,23,0,16,40.4,59.8,4.07,32,84.0,15.0,0.188
39,8,0,14,54.1,61.9,7.17,95,84.4,15.0,0.217
14,16,1,10,38.5,3.4,7.59,83,,15.0,0.222
20,20,0,20,40.2,39.7,3.42,51,80.8,15.2,0.231
46,16,1,8,40.4,58.4,4.14,85,75.2,15.0,0.234
72,22,0,13,21.1,73.8,5.46,3,87.5,15.0,0.179
52,22,1,9,17.6,31.6,3.31,70,78.4,15.0,0.182
8,11,0,11,14.2,48.4,8.5,32,,15.0,0.209
73,10,0,10,20.0,81.4,6.14,2,89.4,15.0,0.222
51,13,1,16,40.9,95.4,2.85,88,79.6,15.0,0.243
56,7,0,5,63.4,23.0,3.29,109,67.7,16.2,0.222
25,21,0,12,26.9,25.3,8.68,59,84.5,15.0,0.243
40,17,0,17,89.9,94.0,7.17,91,,15.3,0.263
34,11,0,8,82.8,39.6,7.14,73,81.7,15.0,0.233
62,6,0,11,56.8,71.8,2.51,77,74.0,16.1,0.198
24,9,0,11,75.2,61.2,8.27,119,,15.0,0.202
89,22,0,9,43.0,28.6,5.11,14,84.9,18.0,0.214
74,18,0,4,13.3,65.4,6.62,51,81.2,15.0,0.15
37,23,0,12,91.4,65.6,8.72,11,86.9,15.0,0.255
1,10,0,8,21.5,59.2,2.7,78,69.5,16.5,0.219
6,8,1,14,95.3,10.0,5.38,80,78.8,15.0,0.291
81,16,1,6,61.5,99.5,2.35,10,79.6,15.0,0.167
90,18,1,5,37.5,40.0,5.5,84,73.7,15.0,0.269
33,9,0,9,54.6,63.8,3.77,80,71.9,15.0,0.223
90,19,0,10,55.1,88.6,8.38,58,87.6,15.0,0.19
16,16,0,13,12.1,42.3,4.79,34,81.3,16.0,0.196
42,15,0,15,42.0,77.4,6.44,80,82.6,15.0,0.208
58,23,0,16,76.6,97.2,8.02,78,88.3,15.0,0.206
50,11,0,15,55.9,35.9,8.89,53,91.7,15.0,0.174
53,20,0,15,32.0,40.5,5.53,28,87.8,15.0,0.232
23,15,1,7,40.2,90.6,5.19,18,86.1,15.0,0.183
24,10,0,6,87.7,16.0,2.53,26,,17.0,0.15
70,10,0,5,57.3,2.9,2.09,102,69.9,15.7,0.222
51,15,0,17,57.6,90.9,6.26,7,93.9,15.0,0.152
69,10,0,14,96.5,82.2,2.46,45,73.0,15.0,0.193
87,8,1,15,38.9,97.3,4.66,98,79.5,15.0,0.207
32,11,0,11,53.2,5.8,2.03,111,70.9,17.7,0.245
48,9,0,7,83.1,15.6,6.31,113,74.5,15.0,0.247
28,23,0,10,78.3,10.5,4.98,45,82.6,15.0,0.168
62,14,0,17,33.9,68.3,2.89,71,78.0,15.8,0.171
21,22,0,10,23.6,60.6,4.07,97,77.9,15.0,0.219
25,18,1,7,73.1,35.9,5.99,35,83.2,15.0,0.236
27,20,1,17,33.2,5.7,6.6,52,88.5,15.0,0.227
84,22,1,14,93.0,64.0,5.24,114,,15.0,0.217
48,18,0,15,21.6,57.0,7.63,103,86.4,15.0,0.209
70,21,1,11,38.6,11.3,2.79,21,84.1,15.0,0.233
80,9,0,4,14.9,90.9,2.59,113,65.8,15.0,0.243
83,10,0,11,73.3,19.9,2.31,28,74.5,15.0,0.246
48,10,0,9,90.2,74.4,5.75,96,76.4,15.0,0.187
19,14,0,8,67.2,88.5,6.94,44,85.0,15.0,0.2
85,22,0,15,94.4,57.9,2.91,80,75.9,15.0,0.242
91,18,1,7,21.6,24.7,6.47,56,83.4,15.0,0.2
62,7,0,14,17.9,30.9,5.34,10,86.0,15.0,0.177
60,18,0,11,85.5,88.6,8.91,23,85.2,15.0,0.243
48,8,0,22,87.0,29.8,7.02,48,90.2,15.0,0.204
70,15,1,11,84.8,74.6,6.6,52,87.1,15.0,0.184
0,7,1,13,81.9,99.0,5.99,114,79.6,15.0,0.218
95,18,1,8,42.6,100.0,8.98,15,,15.0,0.251
12,22,0,20,29.6,53.3,8.86,55,91.0,15.0,0.234
93,19,0,13,93.6,82.7,5.77,43,83.5,15.0,0.156
86,17,0,16,37.6,99.0,5.19,50,91.0,15.0,0.172
50,17,0,10,45.9,37.5,5.23,6,82.2,15.0,0.25
55,16,0,13,73.0,25.2,5.0,33,82.5,15.0,0.197
82,12,0,10,36.4,11.4,5.72,62,,15.0,0.193
61,9,0,14,83.7,14.1,3.92,55,83.9,15.0,0.191
31,6,1,21,16.3,85.4,8.49,39,97.1,15.0,0.249
29,8,0,15,81.2,58.9,5.43,12,84.4,15.3,0.191
28,18,0,6,64.2,87.4,7.89,116,81.9,15.0,0.248
48,20,0,10,61.6,78.9,5.33,100,78.4,15.0,0.19
44,7,1,20,51.3,67.4,7.03,31,90.0,15.0,0.274
92,16,1,8,34.9,60.9,4.36,74,76.6,15.0,0.281
29,9,1,9,51.8,4.8,6.37,53,84.1,15.0,0.24
15,22,1,14,50.5,87.2,5.49,34,,15.0,0.18
39,8,0,9,62.5,41.8,4.57,41,81.0,16.9,0.197
18,23,0,10,35.3,56.0,8.17,10,97.0,15.0,0.171
17,13,0,15,17.0,2.2,2.79,52,82.5,15.0,0.214
0,10,0,10,23.1,93.6,5.41,75,75.1,16.9,0.217
77,12,0,15,72.9,90.3,3.36,57,84.4,15.3,0.184
46,13,0,14,12.0,54.3,8.03,78,81.8,15.0,0.196
65,10,1,18,87.1,57.7,3.77,3,87.7,15.0,0.165
91,22,1,11,72.5,70.5,6.43,57,86.4,15.0,0.204
93,10,1,17,79.1,26.5,3.16,33,85.1,15.0,0.238
37,9,1,13,85.2,22.2,4.83,7,90.9,15.0,0.247
50,7,0,12,21.0,67.4,8.3,4,92.6,15.0,0.193
62,16,0,11,84.0,10.4,3.16,39,79.6,15.0,0.159
3,18,0,11,55.4,45.4,6.64,48,89.6,15.0,0.199
0,20,0,17,89.7,49.3,3.43,74,78.8,15.0,0.224
7,17,1,12,89.8,38.1,4.91,79,,15.0,0.259
28,16,0,7,12.2,18.5,5.78,16,85.6,15.0,0.193
54,12,1,13,44.5,35.5,6.04,38,,15.0,0.29
2,10,0,15,57.4,33.8,6.22,4,90.4,15.0,0.235
31,22,0,9,71.1,49.9,6.48,4,,15.0,0.15
9,14,0,12,35.8,67.5,3.9,120,,15.0,0.165
73,19,0,17,32.7,96.8,4.81,119,83.3,15.0,0.171
82,17,0,12,44.3,14.4,2.26,100,73.9,17.8,0.229
33,11,0,10,55.1,87.3,7.38,27,,15.0,0.154
96,22,1,11,95.6,28.4,7.86,86,86.6,15.0,0.252
86,21,0,12,78.6,59.1,3.39,86,76.3,18.8,0.193
54,17,0,10,48.6,54.7,3.41,17,82.5,15.0,0.15
91,17,0,13,14.9,55.7,2.29,109,69.4,20.7,0.213
31,11,0,14,25.2,72.3,8.79,98,80.7,15.0,0.228
49,9,1,21,51.0,38.2,7.65,96,90.7,15.0,0.274
6,11,0,7,83.2,31.9,4.52,116,,16.2,0.163
92,16,1,12,44.3,85.3,5.37,70,82.3,15.0,0.204
7,6,0,14,58.5,22.0,4.04,54,81.6,15.0,0.17
64,20,1,5,90.3,18.0,6.18,97,,15.0,0.242
56,16,0,12,92.2,1.6,7.02,8,87.9,15.0,0.195
66,23,0,12,29.4,21.1,5.13,114,78.9,15.0,0.241
87,22,0,8,13.9,51.9,8.12,53,84.7,15.0,0.196
86,19,0,11,37.5,53.9,5.62,100,71.3,17.9,0.229
58,23,0,11,72.6,25.4,3.01,5,84.0,17.2,0.222
71,20,0,10,95.6,7.2,6.36,69,81.4,15.0,0.153
53,20,0,12,16.9,74.5,5.24,47,84.4,15.0,0.196
66,9,0,15,12.6,75.8,8.55,74,,15.0,0.226
50,12,0,10,89.6,99.8,4.74,40,79.9,17.3,0.173
96,18,1,11,77.3,90.0,4.82,7,,15.0,0.201
91,8,0,18,99.3,92.6,6.56,12,89.7,15.0,0.217
7,21,0,12,45.7,79.8,5.69,94,73.5,15.0,0.198
33,14,0,13,47.4,61.6,4.62,25,85.9,15.0,0.192
34,13,1,14,25.5,12.9,8.93,28,95.6,15.0,0.204
95,18,0,17,20.4,62.2,4.12,43,86.7,15.0,0.187
87,22,0,14,62.1,5.6,3.94,77,77.5,15.0,0.232
77,22,1,13,42.8,88.5,8.05,47,90.1,15.0,0.267
31,22,1,5,17.2,48.2,2.02,49,78.4,15.5,0.234
45,6,0,14,89.8,69.7,3.41,86,79.4,15.0,0.193
15,13,0,13,27.9,5.2,6.13,54,85.2,15.0,0.193
67,11,1,9,77.4,53.4,3.14,18,85.0,15.0,0.224
36,8,0,11,35.4,30.1,8.9,27,,15.0,0.25
53,10,0,15,83.2,28.5,5.25,72,74.5,15.5,0.224
84,18,0,12,20.7,39.0,6.18,6,91.6,15.0,0.234
13,20,1,7,78.0,0.1,3.12,75,73.8,15.0,0.242
94,19,0,10,18.8,46.7,4.03,93,75.1,15.0,0.184
54,21,1,10,50.2,48.7,6.3,105,82.4,15.0,0.22
47,23,0,15,76.1,86.3,5.85,69,83.8,15.0,0.206
81,16,0,13,25.6,44.9,7.49,71,,15.0,0.163
6,8,0,14,35.7,36.4,3.88,22,,15.0,0.159
73,15,0,16,87.8,99.5,6.57,59,,15.0,0.242
6,15,1,9,89.7,57.1,4.04,47,79.2,15.0,0.261
32,21,1,15,14.0,47.3,6.11,117,76.7,15.0,0.262
22,17,0,15,25.1,49.6,6.24,118,80.8,15.0,0.23
84,7,0,15,20.6,80.9,2.85,68,78.3,20.5,0.187
18,14,0,9,26.2,34.1,5.84,32,79.4,15.0,0.185
18,8,0,6,97.3,38.9,2.08,83,74.5,15.0,0.196
35,20,0,9,59.6,75.6,5.51,109,78.0,15.0,0.191
28,8,0,17,52.1,7.3,6.88,97,82.2,15.0,0.273
59,23,0,12,98.6,86.5,2.51,1,90.5,15.0,0.175
81,13,1,12,60.1,43.0,8.57,54,92.0,15.0,0.249
1,22,1,10,69.5,58.1,5.21,46,,15.0,0.195
0,13,0,9,39.9,75.7,8.57,41,90.2,15.0,0.15
46,12,1,10,44.4,26.6,2.75,120,73.3,15.0,0.238
68,12,0,10,63.5,89.0,8.65,108,86.2,15.0,0.198
19,8,0,11,16.3,97.9,2.76,114,74.2,15.0,0.225
10,6,0,8,33.0,49.4,5.23,41,,15.0,0.164
1,9,0,12,27.7,93.7,8.57,8,92.5,15.0,0.188
66,10,0,10,11.4,0.1,3.63,32,76.9,15.0,0.228
86,6,0,12,58.3,89.4,2.24,30,77.8,15.8,0.199
11,20,1,15,60.5,31.1,7.55,46,90.8,15.0,0.206
19,10,1,10,44.6,31.1,6.17,92,76.2,15.0,0.246
4,18,0,12,34.2,22.8,5.6,105,,15.0,0.266
36,13,1,10,68.7,31.7,2.24,52,76.4,15.0,0.219
37,13,0,12,22.1,21.3,6.57,96,78.5,15.0,0.213
93,10,0,14,56.7,90.6,3.2,89,78.3,15.0,0.223
8,14,0,6,79.1,89.9,8.52,98,77.8,15.0,0.231
97,6,0,13,24.8,10.2,6.8,61,85.0,15.0,0.251
52,9,0,10,77.8,14.3,6.95,97,79.3,15.0,0.237
43,8,0,9,78.5,86.2,3.63,13,78.6,15.0,0.216
98,7,0,14,15.4,39.9,8.17,89,86.0,15.0,0.263
85,13,1,11,11.7,16.9,5.76,106,81.8,15.0,0.224
23,14,0,12,97.7,51.1,8.0,40,90.5,15.0,0.186
80,7,0,13,27.4,41.7,3.9,103,80.8,17.3,0.154
73,19,0,14,84.0,21.9,7.29,61,84.5,15.0,0.209
29,19,0,15,60.6,72.1,6.02,120,,15.0,0.192
58,9,0,10,33.8,63.1,2.34,44,75.3,15.6,0.199
86,11,1,15,21.7,10.0,4.84,113,81.6,15.0,0.216
95,16,0,10,54.7,92.5,3.29,62,77.1,15.0,0.22
80,8,0,13,46.7,55.8,4.51,44,,15.0,0.229
80,13,0,6,72.9,25.0,4.68,48,73.6,15.0,0.189
13,8,0,8,91.4,20.6,5.32,74,81.9,15.0,0.222
8,19,0,5,82.5,13.6,6.2,59,81.6,15.0,0.198
39,18,0,12,34.7,42.5,6.0,57,81.6,15.0,0.154
65,18,1,18,89.1,13.6,2.27,95,84.4,17.3,0.186
24,7,0,13,85.0,41.6,7.25,108,87.6,15.0,0.185
72,18,0,11,93.6,14.9,8.64,11,94.3,15.0,0.199
21,11,0,16,51.3,65.7,4.44,25,,15.0,0.178
3,21,0,11,79.2,78.5,3.26,61,79.9,15.0,0.172
25,7,0,13,63.2,55.0,5.78,46,86.2,15.0,0.215
57,13,1,9,37.9,68.0,6.93,54,90.8,15.0,0.243
28,22,0,18,99.5,93.8,6.75,116,78.8,15.0,0.212
97,7,0,8,13.4,63.8,6.28,109,74.5,15.0,0.189
86,15,0,18,24.6,36.4,3.02,34,83.6,15.0,0.231
36,21,0,12,90.3,44.9,7.86,84,85.2,15.0,0.295
74,11,0,11,15.5,86.1,4.98,7,90.3,15.0,0.151
69,7,0,8,89.8,13.1,3.55,97,73.9,16.7,0.222
17,7,0,10,74.4,32.6,2.6,62,77.6,15.0,0.181
84,18,0,12,13.3,57.7,4.92,57,,15.0,0.215
41,20,1,19,48.6,67.6,6.33,99,,15.0,0.218
99,7,0,10,77.9,76.3,6.66,93,77.5,15.0,0.178
40,12,0,10,62.5,31.8,8.74,116,80.1,15.0,0.193
37,8,0,10,94.2,14.6,3.07,76,73.1,16.5,0.181
33,13,0,7,88.1,95.5,8.9,5,87.9,15.0,0.198
16,19,0,11,39.9,7.6,6.58,76,,15.0,0.235
36,12,0,13,17.6,9.6,5.18,93,76.9,15.5,0.187
24,12,0,16,95.0,49.5,8.22,35,95.7,15.0,0.184
75,6,0,12,56.6,81.9,6.86,84,81.3,15.0,0.276
86,22,0,16,16.7,77.5,4.44,37,89.2,15.8,0.19
85,14,0,7,83.5,93.8,8.19,60,79.5,15.2,0.226
84,18,1,14,88.2,14.2,6.67,65,82.7,15.0,0.266
26,22,0,9,67.5,37.6,6.89,16,,15.0,0.181
56,15,0,15,50.3,28.2,8.27,30,93.3,15.0,0.206
30,15,0,14,69.6,86.1,5.14,73,79.5,15.0,0.199
5,9,0,7,73.6,48.8,6.6,42,,15.0,0.197
90,13,0,16,90.4,2.7,7.21,61,89.1,15.0,0.235
39,23,0,9,96.0,70.8,5.18,74,78.0,15.0,0.222
97,19,1,9,56.3,38.9,2.58,77,74.3,18.0,0.151
11,23,0,8,81.9,53.1,7.4,48,86.7,15.0,0.229
52,19,0,9,96.8,89.4,2.33,62,71.8,15.0,0.182
70,20,0,15,23.6,25.7,7.03,84,82.5,15.0,0.231
9,9,0,13,11.6,24.0,8.38,93,83.3,15.0,0.211
44,18,0,15,88.2,26.3,4.43,64,83.1,18.6,0.197
16,13,1,8,27.6,33.8,2.71,57,80.3,15.0,0.246
25,23,0,12,13.8,10.7,3.63,68,81.9,15.0,0.199
84,17,1,13,24.4,69.7,5.94,46,85.6,15.0,0.268
91,19,1,9,44.6,20.7,8.6,113,84.9,15.0,0.242
61,7,1,14,29.7,92.6,5.59,28,89.2,15.0,0.218
45,23,0,14,37.5,21.6,2.79,101,77.5,16.5,0.195
63,7,0,9,97.8,25.6,6.39,77,,15.0,0.174
1,16,0,15,73.4,29.7,7.13,3,93.5,15.0,0.15
53,14,0,13,74.1,76.9,4.75,37,,15.0,0.173
64,17,0,14,18.5,42.8,7.05,48,86.6,15.0,0.24
50,22,1,11,75.9,81.9,4.27,19,,15.0,0.254
52,20,0,14,76.5,78.5,7.52,92,,15.0,0.15
35,22,0,13,69.4,92.9,4.39,83,76.2,15.0,0.246
25,23,0,11,30.6,75.7,3.79,17,,15.0,0.159
28,11,0,4,48.1,5.2,8.15,82,83.6,15.0,0.159
20,22,0,9,86.2,83.7,5.84,82,81.7,15.0,0.231
10,23,1,16,70.3,93.8,4.0,87,80.0,15.0,0.218
39,13,0,12,75.9,99.4,8.55,40,93.3,15.0,0.281
10,14,1,8,62.9,12.5,6.84,50,83.8,15.0,0.21
35,11,1,11,50.5,61.3,3.54,73,,15.0,0.209
58,10,1,18,78.3,19.9,6.3,29,91.1,15.0,0.203
38,17,0,15,16.1,26.3,8.09,51,87.1,15.0,0.222
98,16,1,13,70.6,74.6,6.87,42,89.9,15.0,0.253
53,6,0,14,99.7,97.8,3.71,29,,15.0,0.15
97,16,0,7,80.2,59.5,6.54,66,81.1,15.0,0.221
54,14,0,7,36.2,85.1,6.33,17,,15.0,0.168
23,7,0,12,35.0,0.9,7.75,120,,15.0,0.201
21,17,0,11,70.0,3.7,3.25,109,73.4,19.1,0.158
68,9,0,9,90.6,59.7,6.9,31,81.2,15.7,0.237
55,9,0,11,62.0,38.9,2.19,92,71.1,16.6,0.206
32,23,1,14,57.5,89.0,6.87,107,82.2,15.0,0.229
35,20,0,11,24.4,30.2,8.72,112,80.4,15.0,0.251
19,18,0,11,74.4,43.2,3.22,52,,15.9,0.211
82,22,0,12,73.2,52.8,4.18,39,80.3,15.0,0.222
98,11,0,18,97.0,27.3,6.08,60,84.6,15.0,0.263
80,21,1,14,37.0,90.8,7.13,94,87.9,15.0,0.243
61,17,0,15,78.1,46.5,4.41,99,,15.0,0.275
97,10,0,16,49.1,42.4,6.65,112,73.8,15.0,0.278
72,22,0,18,60.3,85.0,8.29,51,85.2,15.0,0.253
25,6,1,16,83.5,31.2,7.09,84,82.7,15.0,0.2
65,15,0,12,30.0,81.7,6.98,16,90.3,15.0,0.2
72,20,1,14,40.9,12.2,4.67,98,79.1,15.0,0.243
72,16,0,14,79.6,18.3,8.38,14,90.7,15.0,0.217
39,18,0,15,61.3,95.1,3.94,90,77.0,17.1,0.204
16,10,0,11,18.3,84.2,3.44,84,69.9,16.8,0.228
0,6,1,13,48.7,38.8,4.55,42,86.7,15.0,0.241
88,17,0,15,62.8,63.8,6.55,51,89.9,15.0,0.15
60,16,0,11,91.9,94.3,8.03,24,87.8,15.0,0.248
42,22,0,7,27.0,21.2,2.92,107,71.6,15.0,0.15
41,9,0,17,82.5,5.9,7.7,82,85.4,15.0,0.21
24,20,0,11,21.8,53.7,7.69,43,83.5,15.0,0.187
38,14,1,16,31.8,14.3,6.11,73,84.0,15.0,0.22
34,17,0,15,31.9,18.7,7.32,19,95.7,15.0,0.227
2,10,0,8,89.0,89.2,3.27,84,73.7,16.2,0.197
43,15,1,8,27.9,0.7,3.19,61,,15.0,0.233
50,22,0,18,80.8,81.7,8.04,106,,15.0,0.252
93,10,0,11,51.6,51.7,5.49,94,76.3,15.0,0.154
97,21,0,9,99.9,55.9,3.72,63,79.8,15.0,0.17
11,12,0,15,85.5,67.2,6.82,26,86.0,15.0,0.233
18,14,0,13,76.6,43.1,8.24,95,,15.0,0.233
43,8,0,13,88.4,11.6,6.43,35,80.9,15.0,0.161
58,20,0,9,67.1,10.3,4.43,67,76.5,15.0,0.23
48,21,0,11,85.9,75.4,5.38,56,,17.1,0.227
60,23,1,14,33.5,22.1,7.27,40,94.2,15.0,0.196
16,19,1,9,18.8,2.8,2.47,29,81.1,15.0,0.217
73,8,1,14,65.4,98.0,3.52,6,85.9,15.0,0.207
56,17,1,9,49.1,98.0,5.24,52,84.1,15.0,0.235
54,14,0,15,48.4,37.8,6.23,1,94.4,15.0,0.15
46,12,1,15,57.4,2.6,4.37,52,84.9,15.0,0.214
11,14,0,19,42.5,72.7,4.09,24,,15.0,0.225
61,18,0,13,66.3,83.1,2.29,102,72.7,15.0,0.215
79,23,0,8,12.8,12.5,2.23,34,75.4,15.0,0.206
87,10,0,11,97.3,13.5,3.95,115,73.9,16.3,0.198
82,18,1,15,93.2,82.2,5.71,7,89.1,15.0,0.243
7,9,1,13,94.2,92.2,5.89,75,85.1,15.0,0.226
94,7,0,13,42.9,79.1,5.46,11,85.4,15.0,0.169
20,21,1,14,57.9,20.1,4.87,36,,15.0,0.215
80,14,0,10,95.9,41.2,3.77,20,75.4,15.0,0.242
86,14,0,13,91.2,60.1,4.8,63,80.5,15.0,0.236
79,11,0,18,81.1,16.0,2.97,80,,15.4,0.174
69,16,0,9,46.7,21.1,2.81,63,79.5,15.0,0.168
71,6,1,9,60.8,28.3,4.1,69,81.3,15.0,0.189
24,9,1,10,81.4,51.0,8.97,88,84.9,15.0,0.254
81,18,1,9,34.6,51.1,4.29,30,78.8,15.2,0.253
88,18,0,13,66.4,81.4,8.56,30,88.8,15.0,0.275
11,18,1,12,84.5,75.3,4.75,103,82.1,15.0,0.184
14,7,0,19,73.7,91.4,5.07,112,78.4,15.0,0.247
58,14,1,4,53.2,83.3,7.58,111,,15.0,0.246
25,13,0,8,62.6,25.4,2.66,101,,15.0,0.176
25,12,0,14,99.0,33.1,3.28,97,70.7,16.1,0.184
46,9,0,16,64.2,50.0,8.82,84,85.7,15.0,0.281
31,23,0,13,80.7,1.4,5.54,118,79.0,15.0,0.162
9,8,0,12,75.4,90.4,2.31,22,80.8,15.0,0.166
15,11,0,16,73.1,4.4,2.33,105,70.6,17.1,0.221
70,17,0,8,74.5,32.2,8.35,61,81.4,16.1,0.23
16,17,0,11,50.9,56.9,8.11,21,87.2,15.0,0.247
22,13,0,12,52.7,51.8,5.21,37,85.9,15.0,0.166
25,6,0,8,52.1,65.4,3.14,118,70.4,15.0,0.218
84,9,0,18,13.0,52.8,7.81,27,90.0,15.0,0.214
85,16,0,9,31.7,22.9,4.27,102,75.6,16.3,0.201
6,8,0,15,23.9,20.1,4.93,35,82.3,15.0,0.19
13,18,1,13,89.8,90.7,6.78,38,90.9,15.0,0.231
78,22,1,10,34.7,26.4,4.47,104,78.8,15.0,0.222
6,15,0,9,22.5,28.1,6.4,60,81.0,15.0,0.194
8,17,1,13,20.8,41.3,8.2,70,87.0,15.0,0.229
47,20,1,11,73.0,13.9,7.58,32,88.6,15.0,0.244
71,15,1,16,10.5,50.7,4.67,80,85.6,15.0,0.187
58,19,0,12,52.4,66.5,4.02,92,77.4,15.0,0.195
86,18,0,11,20.7,78.6,4.0,80,76.6,15.0,0.177
92,10,0,7,86.5,71.1,4.44,27,77.8,15.1,0.189
81,11,0,15,96.3,14.8,5.45,117,79.0,15.0,0.211
94,7,0,8,96.3,45.6,4.92,3,85.8,15.0,0.208
93,22,0,10,49.8,3.9,2.93,49,77.1,15.0,0.208
38,9,1,11,68.0,1.8,3.14,85,,15.0,0.234
98,19,1,16,64.0,44.0,4.4,102,79.9,15.0,0.242
17,15,0,7,41.5,25.3,5.93,102,72.3,15.0,0.209
58,8,0,11,50.0,68.3,6.15,30,85.1,15.0,0.193
16,8,0,9,15.8,72.4,5.4,22,78.6,16.0,0.15
13,20,1,16,81.6,89.5,7.17,19,89.0,15.0,0.261
30,11,0,9,31.7,76.1,7.16,31,83.9,15.0,0.213
23,22,0,15,51.4,4.8,4.99,20,85.3,15.0,0.234
98,17,0,9,53.3,37.2,2.87,111,72.8,15.0,0.178
59,16,0,11,60.5,27.3,5.71,19,86.7,15.0,0.23
44,9,0,8,83.6,38.6,4.67,2,88.1,15.0,0.17
97,11,0,15,72.3,16.0,2.97,40,81.5,16.1,0.173
2,6,1,20,69.7,9.8,8.87,39,95.0,15.0,0.295
36,21,1,9,57.4,52.1,4.59,91,,15.0,0.244
42,20,1,15,18.6,72.0,6.38,72,82.4,15.0,0.294
39,22,1,17,46.2,70.2,5.43,109,82.1,17.9,0.247
89,13,0,13,96.2,45.1,3.0,54,79.3,15.0,0.215
54,17,0,12,99.6,52.2,2.39,27,81.5,15.0,0.211
86,15,1,12,75.7,51.6,6.38,79,,15.0,0.22
38,20,1,11,30.5,69.2,3.73,12,82.5,15.0,0.226
14,14,0,13,19.2,4.8,3.71,111,79.5,15.0,0.201
3,7,0,12,47.3,71.0,8.7,78,,15.0,0.256
92,10,0,9,87.1,58.2,5.23,71,79.6,15.6,0.167
85,11,0,5,75.0,19.8,2.21,17,73.7,17.3,0.198
24,12,0,15,89.6,4.9,4.38,90,80.6,15.0,0.231
12,6,0,17,65.4,10.9,6.09,101,76.1,15.0,0.208
81,12,0,9,21.7,52.5,4.3,84,67.7,15.8,0.189
32,17,0,14,20.3,75.8,2.19,10,83.4,18.6,0.15
15,21,1,17,14.3,33.5,5.11,19,90.0,15.0,0.286
41,21,0,12,61.0,37.9,2.74,82,79.3,15.0,0.165
65,16,0,19,31.9,93.4,6.33,30,89.9,15.0,0.25
54,9,0,9,76.1,21.3,6.34,30,81.9,15.0,0.196
98,18,1,12,71.8,10.4,2.26,25,81.1,17.9,0.243
41,12,0,10,38.6,34.3,4.03,88,,15.0,0.198
33,9,1,17,25.9,74.6,4.9,74,81.0,15.0,0.303
29,20,0,7,19.2,62.6,5.85,66,81.2,15.8,0.239
12,14,1,14,76.4,41.6,4.07,102,79.6,15.0,0.237
12,16,1,13,50.5,96.5,4.01,96,80.2,15.0,0.236
17,13,0,10,39.1,73.5,8.88,35,89.6,15.0,0.229
31,6,0,17,87.1,6.2,2.29,51,79.0,15.0,0.275
95,13,0,11,63.4,74.5,8.92,101,76.9,15.0,0.238
98,18,0,10,56.6,2.4,2.33,71,75.7,15.6,0.15
38,9,0,11,76.9,65.0,4.02,71,,15.7,0.205
45,13,0,9,83.4,21.0,5.46,27,83.8,15.0,0.173
28,8,0,10,71.7,69.6,3.0,10,83.3,15.0,0.183
61,14,0,12,49.6,31.0,2.94,97,73.0,15.0,0.236
92,7,0,8,44.1,87.3,3.79,43,76.6,18.7,0.207
61,7,0,8,79.4,33.7,8.81,55,87.5,15.0,0.19
56,18,0,12,56.6,62.0,4.66,71,78.7,15.0,0.196
15,20,0,4,73.4,28.6,5.96,6,82.8,17.6,0.155
55,17,0,9,90.1,91.7,6.93,6,86.3,15.0,0.236
9,9,0,11,92.4,78.1,7.2,77,83.6,15.0,0.234
29,13,1,16,35.0,24.3,6.82,48,88.2,15.0,0.205
24,14,0,15,26.9,94.9,4.36,77,86.5,15.0,0.267
83,10,0,13,33.5,35.7,2.78,2,83.9,17.8,0.174
4,23,0,18,77.6,65.2,3.97,83,77.3,16.5,0.222
64,16,1,13,43.3,74.3,3.47,51,80.9,15.0,0.211
93,20,1,14,25.6,2.3,2.95,61,83.3,15.0,0.227
48,14,1,6,18.9,95.9,2.17,19,78.1,16.6,0.205
2,22,0,14,39.5,34.4,8.55,114,82.5,15.0,0.186
44,17,0,13,22.3,19.0,8.45,102,,15.0,0.254
13,12,0,15,24.1,85.1,2.35,2,,15.0,0.15
