session_count,device_type,pages_viewed,time_on_site,key_pages_viewed,consultation_requested,visit_time_of_day,weekend,order_made
1,ПК,9,3.09,1,1,ночь,0,0
2,ПК,4,19.9,1,0,день,1,0
5,смартфон,4,5.81,1,0,день,1,1
1,смартфон,5,1.38,1,0,вечер,0,1
2,смартфон,3,7.38,3,0,утро,0,1
1,смартфон,6,7.46,3,0,утро,0,0
1,смартфон,9,2.6,2,0,утро,1,1
1,смартфон,4,1.53,2,0,ночь,0,0
2,ПК,11,1.54,2,0,день,0,1
2,ПК,4,17.34,4,0,день,0,1
1,смартфон,5,6.95,3,1,утро,0,1
1,ПК,1,13.33,0,1,утро,0,0
1,планшет,5,32.83,3,0,вечер,0,0
4,смартфон,7,15.7,1,0,вечер,0,1
3,ПК,3,1.71,5,0,вечер,0,0
3,смартфон,4,5.45,0,0,день,0,0
2,ПК,1,6.85,2,0,день,0,1
1,смартфон,5,12.08,1,0,день,0,0
3,смартфон,3,33.5,2,0,ночь,0,1
2,смартфон,3,3.36,1,0,день,1,1
2,смартфон,3,19.75,2,0,день,0,1
3,смартфон,4,1.0,2,0,вечер,1,0
2,ПК,3,20.56,1,1,вечер,0,1
1,планшет,8,11.86,2,1,день,1,1
3,смартфон,3,1.0,2,1,день,0,0
3,смартфон,5,9.44,2,0,день,0,0
2,ПК,4,26.79,3,0,утро,0,0
4,смартфон,2,5.67,0,0,утро,0,0
1,смартфон,4,1.25,0,0,вечер,1,0
2,ПК,4,44.76,2,0,утро,0,0
2,ПК,1,5.39,1,1,вечер,0,0
2,планшет,2,7.5,1,0,утро,0,0
3,смартфон,3,34.21,3,0,день,0,0
1,смартфон,7,8.79,1,0,день,1,1
1,ПК,7,11.28,1,1,вечер,0,1
1,ПК,3,12.38,1,0,вечер,0,0
2,ПК,3,14.0,1,0,день,0,1
1,смартфон,2,16.1,1,0,день,1,0
1,ПК,5,1.0,2,0,утро,1,0
2,смартфон,2,27.23,1,0,день,0,0
5,смартфон,4,7.88,2,0,утро,0,0
4,смартфон,3,7.63,0,0,ночь,0,1
3,ПК,7,18.05,5,1,день,0,1
1,смартфон,3,3.66,3,0,день,0,0
1,смартфон,3,10.67,3,0,утро,0,0
1,ПК,4,3.81,1,0,день,0,0
3,смартфон,1,14.31,2,0,ночь,0,0
1,смартфон,4,5.67,2,1,вечер,0,1
1,планшет,6,2.07,1,0,утро,0,0
5,планшет,2,23.96,4,0,утро,0,1
1,смартфон,1,14.0,0,1,день,0,1
2,ПК,1,1.0,3,0,ночь,0,1
1,смартфон,5,1.0,1,0,день,0,1
1,ПК,4,4.77,1,0,день,0,0
1,ПК,5,15.15,1,0,вечер,0,1
1,смартфон,6,3.23,1,0,день,0,1
2,ПК,2,46.85,1,0,день,0,0
2,смартфон,6,25.14,1,0,утро,0,1
2,смартфон,7,20.0,1,0,вечер,0,1
2,ПК,6,1.0,1,0,утро,0,0
1,смартфон,4,33.25,2,0,день,1,0
3,смартфон,3,8.95,1,0,утро,0,1
2,смартфон,2,8.95,0,0,утро,0,0
4,смартфон,7,1.04,0,0,утро,0,0
3,ПК,2,9.4,2,0,утро,0,0
1,ПК,11,7.52,1,1,день,1,1
1,смартфон,5,7.8,4,0,утро,0,0
2,смартфон,10,2.12,1,0,утро,1,0
3,смартфон,5,7.83,3,0,день,0,0
3,смартфон,7,1.0,2,0,день,0,1
2,смартфон,1,1.0,3,0,день,0,0
1,смартфон,2,2.4,1,0,вечер,0,0
1,смартфон,4,16.18,1,0,утро,0,0
3,планшет,3,9.25,1,0,день,0,1
4,ПК,2,22.47,3,0,вечер,0,1
2,планшет,3,4.93,0,0,утро,0,0
4,планшет,6,4.31,1,0,вечер,0,0
3,смартфон,2,12.04,1,0,утро,0,0
1,ПК,6,5.23,1,0,вечер,0,1
2,ПК,3,4.8,1,0,вечер,0,0
3,ПК,3,6.27,1,0,вечер,0,0
2,смартфон,5,1.22,4,0,вечер,1,0
2,планшет,5,2.27,1,0,вечер,1,0
2,планшет,2,9.25,1,0,день,0,0
1,смартфон,4,9.38,2,1,день,0,1
3,ПК,5,8.92,0,0,вечер,0,0
4,смартфон,3,2.23,2,1,день,0,1
1,смартфон,1,5.72,1,1,вечер,0,1
1,смартфон,6,25.38,1,0,вечер,0,0
1,смартфон,8,19.73,1,0,утро,0,1
2,ПК,5,8.15,0,1,день,0,1
3,смартфон,5,23.11,2,0,день,0,1
2,смартфон,2,11.24,2,0,вечер,0,1
4,планшет,3,5.31,2,0,ночь,0,0
2,смартфон,2,14.98,0,0,утро,0,0
1,ПК,5,3.6,2,1,вечер,0,1
4,ПК,5,19.29,1,0,вечер,0,1
1,смартфон,1,4.0,1,0,утро,0,0
2,ПК,1,15.83,2,0,вечер,0,0
5,смартфон,4,3.3,3,0,вечер,0,1
1,планшет,3,24.88,1,1,день,1,1
2,ПК,5,2.04,0,0,день,0,0
2,планшет,2,12.69,1,0,утро,0,0
1,смартфон,4,5.25,0,0,день,1,0
4,смартфон,4,1.0,1,0,ночь,0,0
7,планшет,1,4.03,3,0,утро,0,0
5,ПК,4,2.26,2,0,день,0,0
2,смартфон,1,8.1,1,0,утро,1,0
4,смартфон,4,3.01,2,0,утро,0,0
3,смартфон,2,1.0,1,0,день,0,1
2,планшет,8,30.6,1,0,вечер,1,1
2,смартфон,7,18.65,2,0,день,0,1
1,ПК,3,1.0,0,0,день,0,0
2,ПК,5,3.17,1,0,вечер,1,0
5,смартфон,7,9.96,0,0,утро,0,0
1,смартфон,1,3.88,0,0,ночь,0,1
1,планшет,3,3.31,0,0,вечер,0,0
3,смартфон,2,9.06,2,0,вечер,0,0
2,смартфон,1,2.16,1,0,утро,1,0
2,смартфон,5,10.46,1,0,день,1,0
4,смартфон,8,1.0,1,1,день,0,1
2,смартфон,3,3.93,3,1,вечер,0,1
1,ПК,4,1.23,1,0,вечер,0,0
4,ПК,4,3.52,1,0,день,1,0
1,ПК,4,11.48,1,0,утро,0,0
3,смартфон,5,14.43,0,0,день,1,0
1,смартфон,3,1.57,4,0,вечер,0,1
3,смартфон,4,13.71,4,0,день,0,1
2,смартфон,4,1.0,2,0,ночь,1,1
2,смартфон,3,2.44,2,0,день,0,0
2,смартфон,3,6.94,3,0,ночь,0,1
2,смартфон,1,35.5,2,0,день,1,0
1,смартфон,1,36.33,2,1,день,0,1
2,смартфон,3,6.51,1,0,день,1,0
2,смартфон,3,16.35,0,0,ночь,1,1
2,смартфон,2,8.06,0,0,день,1,0
1,ПК,6,13.93,1,0,вечер,0,1
2,смартфон,5,10.59,2,0,утро,0,0
3,смартфон,1,11.95,3,0,утро,1,0
2,смартфон,4,5.79,1,0,вечер,0,1
1,смартфон,5,17.9,1,0,день,0,1
1,ПК,10,5.9,2,0,вечер,1,1
1,смартфон,1,12.23,0,0,день,0,0
1,планшет,3,20.42,2,0,вечер,1,1
2,смартфон,1,10.66,0,0,день,0,0
1,планшет,4,7.13,0,0,вечер,0,1
1,ПК,6,7.51,1,0,вечер,0,1
1,ПК,3,12.34,1,0,утро,1,0
3,смартфон,4,1.0,4,0,день,0,1
1,ПК,3,10.12,1,0,день,1,0
1,смартфон,1,4.7,1,0,день,0,0
1,смартфон,6,1.45,3,1,утро,0,1
2,планшет,5,24.36,2,0,утро,0,0
2,ПК,4,6.88,0,0,утро,0,0
1,смартфон,5,6.11,1,0,день,0,0
1,ПК,4,7.82,1,0,день,0,0
2,смартфон,8,9.74,1,0,утро,0,1
2,смартфон,3,2.16,3,0,утро,0,1
1,ПК,4,9.82,2,0,день,0,1
3,смартфон,3,4.35,1,0,утро,0,0
3,смартфон,5,12.54,1,0,утро,0,0
3,смартфон,4,14.78,2,0,ночь,0,1
1,ПК,2,1.0,2,0,вечер,1,0
1,смартфон,6,12.6,0,0,утро,1,0
1,смартфон,5,4.35,1,0,утро,0,0
3,смартфон,6,3.62,0,1,вечер,0,1
1,ПК,3,4.67,0,0,утро,0,0
1,планшет,5,8.57,1,1,ночь,0,1
2,планшет,2,1.22,1,0,утро,0,0
4,ПК,2,11.98,2,1,день,1,1
4,смартфон,5,5.89,2,0,день,1,1
1,смартфон,6,1.74,0,1,день,0,1
9,смартфон,2,7.12,2,0,вечер,0,0
1,смартфон,3,8.54,2,1,утро,0,0
1,смартфон,2,4.25,1,0,день,0,0
1,ПК,5,22.99,1,0,вечер,1,1
1,смартфон,1,11.95,1,0,вечер,0,0
1,смартфон,6,10.83,0,0,день,0,1
4,смартфон,6,1.0,1,0,утро,0,0
1,смартфон,2,6.96,1,0,вечер,0,0
2,смартфон,4,19.02,0,1,день,0,1
2,ПК,2,11.04,1,0,вечер,0,0
1,смартфон,4,2.65,1,1,утро,0,0
3,смартфон,2,19.75,2,1,утро,0,1
1,планшет,3,4.61,0,0,день,1,1
1,смартфон,1,24.65,2,0,утро,0,0
3,планшет,7,7.18,0,0,вечер,1,0
4,смартфон,4,15.45,1,0,утро,0,0
1,ПК,1,9.47,3,0,ночь,0,0
2,смартфон,4,3.44,0,0,день,0,0
2,планшет,5,10.61,2,0,вечер,0,1
2,смартфон,5,1.0,4,0,день,0,1
1,смартфон,2,18.03,1,0,день,0,1
2,ПК,5,33.76,1,0,утро,0,0
1,смартфон,3,2.32,1,0,утро,1,0
2,смартфон,2,21.51,2,0,день,0,1
4,смартфон,2,1.84,1,0,вечер,0,0
1,смартфон,1,6.76,2,0,вечер,0,0
1,планшет,2,3.46,1,0,ночь,0,0
1,планшет,3,2.13,1,0,ночь,0,0
2,смартфон,3,14.09,0,0,утро,1,0
3,смартфон,8,16.43,2,0,день,1,1
1,ПК,1,18.24,1,0,день,0,0
3,смартфон,3,1.0,1,0,утро,0,0
4,планшет,2,18.83,0,1,вечер,1,1
1,смартфон,5,1.0,0,0,день,0,0
2,ПК,8,5.95,2,0,вечер,0,1
3,смартфон,3,1.93,2,0,утро,0,0
3,смартфон,3,23.72,1,1,утро,0,1
1,смартфон,4,8.6,2,0,день,1,0
2,планшет,3,6.32,1,0,утро,1,1
3,смартфон,2,5.87,1,0,утро,0,0
4,планшет,8,5.18,2,1,вечер,0,1
2,смартфон,5,6.42,1,1,день,1,1
1,смартфон,4,8.34,0,0,вечер,0,0
3,ПК,3,16.99,1,1,утро,0,0
2,смартфон,6,2.71,2,0,день,1,1
1,смартфон,3,16.32,3,0,вечер,0,1
4,смартфон,6,17.75,0,1,утро,1,0
5,ПК,3,19.06,0,0,день,0,1
2,смартфон,7,28.4,0,1,день,0,1
1,смартфон,5,31.37,0,0,день,0,0
3,смартфон,1,1.14,2,0,утро,0,0
3,смартфон,1,21.01,2,0,ночь,0,1
2,смартфон,6,18.67,2,0,вечер,1,1
3,ПК,6,4.74,2,0,утро,0,0
1,смартфон,9,11.76,3,0,день,1,1
4,планшет,3,26.13,1,0,вечер,0,0
1,смартфон,10,1.0,2,0,ночь,0,1
1,ПК,5,4.38,1,0,вечер,0,1
2,ПК,3,36.5,1,0,утро,1,1
2,смартфон,4,7.94,3,0,день,0,1
1,смартфон,3,1.0,2,0,день,1,0
3,планшет,2,32.45,2,0,день,1,0
4,смартфон,2,23.3,1,0,день,1,0
2,смартфон,4,16.42,1,0,вечер,0,0
1,ПК,3,15.78,2,0,вечер,0,1
2,смартфон,3,6.65,0,1,утро,0,0
3,смартфон,7,20.81,0,0,вечер,0,1
2,ПК,5,3.65,1,0,вечер,0,1
2,смартфон,3,4.44,1,0,утро,0,0
3,смартфон,6,2.43,0,1,утро,1,1
2,смартфон,3,5.16,0,0,ночь,0,1
1,смартфон,3,2.66,1,0,день,0,0
1,ПК,6,4.15,0,0,ночь,1,1
3,ПК,4,11.72,1,0,ночь,0,0
1,смартфон,4,5.62,2,0,вечер,0,0
4,ПК,5,14.6,2,0,день,0,1
1,смартфон,5,6.52,2,1,утро,0,1
3,планшет,5,1.5,1,1,утро,1,1
2,смартфон,5,13.55,1,1,утро,0,0
3,смартфон,7,1.0,1,0,вечер,0,0
1,смартфон,3,28.55,1,1,вечер,0,1
1,смартфон,4,18.39,2,0,вечер,1,1
4,смартфон,4,32.99,2,0,вечер,0,1
1,смартфон,5,2.86,2,1,ночь,0,1
1,ПК,10,6.56,0,0,вечер,0,1
3,ПК,5,2.14,2,1,день,0,1
1,ПК,1,5.49,3,0,день,0,0
2,смартфон,8,2.79,2,0,вечер,1,0
1,смартфон,4,19.16,1,0,день,1,1
3,смартфон,6,1.3,2,0,вечер,0,0
1,смартфон,1,2.55,0,1,день,1,1
1,смартфон,4,3.07,1,0,утро,0,0
3,смартфон,5,13.4,2,0,утро,0,1
1,смартфон,1,9.95,1,0,утро,0,0
3,ПК,3,1.46,2,0,вечер,1,0
3,планшет,3,9.31,4,0,день,1,0
4,смартфон,6,18.74,0,0,вечер,0,1
3,планшет,5,6.02,4,0,день,0,1
3,смартфон,1,9.46,3,0,день,0,1
1,смартфон,4,7.59,1,0,вечер,0,1
3,смартфон,5,4.43,3,0,вечер,1,1
2,ПК,2,1.0,0,0,вечер,0,0
4,смартфон,1,2.06,2,0,вечер,0,0
1,смартфон,1,29.4,2,0,вечер,0,1
1,смартфон,5,4.38,1,1,вечер,0,1
1,смартфон,5,3.53,4,1,ночь,0,1
2,смартфон,6,9.52,3,0,вечер,0,1
1,планшет,5,23.41,1,0,утро,0,1
2,смартфон,6,3.6,1,1,утро,0,1
2,планшет,3,2.52,4,0,день,0,0
1,смартфон,5,23.22,2,0,утро,0,1
1,смартфон,2,14.85,2,1,вечер,1,1
4,планшет,9,12.13,0,1,день,0,1
3,смартфон,2,8.15,3,0,день,0,1
2,смартфон,6,5.54,0,0,день,0,0
1,смартфон,1,10.16,3,0,день,0,1
1,планшет,3,2.45,1,0,утро,0,0
1,планшет,7,17.0,2,0,вечер,0,1
3,смартфон,4,5.39,1,0,вечер,0,1
2,смартфон,4,14.05,1,0,вечер,0,1
1,планшет,4,16.7,1,0,день,0,1
1,смартфон,4,1.0,0,0,утро,1,0
3,смартфон,4,11.25,1,0,утро,0,0
1,планшет,6,3.61,3,0,вечер,0,0
2,планшет,2,4.44,4,0,вечер,0,1
1,смартфон,3,13.22,1,1,день,0,1
2,планшет,2,31.56,0,1,утро,0,0
3,смартфон,1,16.28,0,0,день,0,0
1,ПК,5,3.45,2,0,вечер,0,1
2,смартфон,3,12.3,1,0,утро,0,0
1,смартфон,3,3.97,1,0,ночь,0,0
2,смартфон,3,5.79,1,0,ночь,1,0
2,смартфон,6,1.31,1,0,вечер,1,1
3,смартфон,1,17.98,2,0,утро,0,0
1,планшет,4,10.41,4,0,день,0,0
1,смартфон,6,19.88,0,0,вечер,1,1
2,планшет,2,2.53,1,0,вечер,0,0
4,смартфон,1,1.38,2,0,день,0,0
2,планшет,6,16.9,2,0,утро,0,1
2,смартфон,4,21.12,3,0,день,0,1
2,смартфон,3,1.89,0,0,утро,1,0
2,смартфон,2,10.27,3,0,день,0,0
1,смартфон,6,1.8,2,0,вечер,0,0
1,смартфон,8,1.0,1,0,день,1,0
1,смартфон,10,7.82,2,0,утро,1,1
2,ПК,4,30.02,0,0,вечер,0,0
2,ПК,7,8.93,2,0,день,0,0
1,ПК,3,5.61,1,1,день,0,1
1,смартфон,4,3.31,3,0,день,0,1
1,ПК,5,3.31,0,0,утро,0,0
2,смартфон,4,3.05,1,0,день,1,1
3,смартфон,2,2.35,1,0,вечер,0,0
1,смартфон,4,1.0,1,0,ночь,0,0
4,смартфон,6,14.15,0,0,день,0,1
1,смартфон,4,3.79,2,0,день,1,1
3,смартфон,3,1.7,0,0,день,0,1
1,смартфон,4,9.27,4,0,вечер,0,0
2,планшет,2,27.24,0,0,день,0,0
1,ПК,4,11.66,1,0,день,0,1
3,смартфон,2,2.13,3,0,утро,1,1
1,смартфон,5,5.35,3,0,день,0,1
3,планшет,1,17.44,2,0,ночь,1,0
1,смартфон,3,1.0,1,0,день,0,0
1,ПК,5,4.1,1,0,утро,1,0
3,ПК,1,4.91,2,0,день,0,1
2,смартфон,6,6.03,1,0,день,0,1
2,смартфон,5,8.18,2,0,ночь,0,0
4,ПК,3,6.81,2,1,утро,0,1
1,ПК,5,1.78,3,0,день,1,0
3,смартфон,5,5.39,1,0,день,1,0
2,смартфон,5,4.6,2,0,вечер,0,0
6,планшет,4,26.5,1,0,вечер,1,1
2,смартфон,6,13.58,3,0,вечер,0,1
1,ПК,3,20.11,2,0,утро,0,0
1,ПК,5,12.37,1,0,вечер,0,0
1,планшет,7,1.0,5,0,утро,1,0
4,смартфон,3,6.43,2,0,ночь,0,1
2,планшет,4,15.05,0,0,день,0,0
4,смартфон,3,8.95,0,0,день,0,1
4,смартфон,3,14.21,1,0,день,0,1
1,смартфон,8,32.68,1,0,день,1,1
1,смартфон,2,2.84,0,1,ночь,0,1
1,ПК,3,40.98,2,0,день,0,1
3,ПК,5,1.28,0,0,вечер,0,1
2,смартфон,7,25.26,0,0,ночь,0,0
4,смартфон,9,2.15,2,1,день,0,1
1,смартфон,2,12.71,1,0,утро,1,0
1,смартфон,3,15.29,5,0,ночь,1,1
4,планшет,1,16.67,3,0,день,0,0
5,смартфон,7,5.76,0,0,ночь,1,0
2,ПК,2,1.86,2,0,день,0,0
2,планшет,6,15.9,0,0,утро,0,0
2,смартфон,4,10.34,2,1,ночь,0,1
1,смартфон,3,2.98,0,1,вечер,0,1
4,смартфон,2,4.99,1,0,день,0,1
2,смартфон,2,3.53,0,0,день,0,1
1,смартфон,3,24.63,2,1,утро,1,1
3,смартфон,6,16.28,1,0,ночь,0,1
1,ПК,4,21.42,1,0,день,1,0
1,смартфон,3,1.0,1,0,вечер,0,0
3,планшет,5,10.82,1,0,день,1,1
1,смартфон,7,3.11,2,0,утро,0,1
1,смартфон,1,13.79,2,0,утро,0,0
1,смартфон,4,22.17,1,1,день,1,0
4,смартфон,2,14.52,2,0,утро,0,0
2,смартфон,6,24.18,0,0,утро,0,1
1,планшет,3,5.09,1,1,ночь,1,1
3,смартфон,9,9.79,2,0,день,0,1
3,планшет,4,6.44,1,0,вечер,0,0
4,ПК,9,17.72,1,0,вечер,1,0
2,ПК,3,8.28,0,0,ночь,0,0
2,планшет,7,12.37,0,0,утро,0,0
3,смартфон,1,9.97,1,0,день,1,0
1,ПК,9,19.81,4,0,день,0,1
3,ПК,1,7.51,2,0,день,1,0
1,планшет,2,1.15,2,0,вечер,0,0
2,смартфон,5,29.74,1,1,утро,0,1
3,смартфон,2,8.12,2,0,день,0,1
3,ПК,3,15.27,2,0,день,0,0
1,ПК,2,11.36,1,0,утро,1,0
2,планшет,5,5.65,2,0,вечер,0,1
2,планшет,3,30.22,2,0,утро,1,0
2,смартфон,3,13.2,0,0,день,0,0
1,смартфон,3,2.63,1,0,день,0,1
1,планшет,2,54.76,1,0,ночь,0,0
1,смартфон,7,60.0,2,0,день,1,1
1,планшет,3,3.42,0,0,день,0,0
4,ПК,3,42.12,0,0,день,0,1
3,смартфон,6,9.61,2,0,вечер,0,1
3,смартфон,5,2.05,0,0,день,0,1
4,ПК,1,38.28,1,0,день,0,1
1,смартфон,3,1.07,3,0,утро,1,0
4,смартфон,5,10.14,0,0,утро,1,0
1,планшет,2,18.15,1,0,день,0,0
2,ПК,6,17.68,3,0,день,0,1
2,ПК,2,1.0,2,1,вечер,1,0
1,смартфон,4,5.54,2,0,утро,0,0
2,смартфон,2,1.0,1,0,утро,0,0
2,ПК,4,3.01,2,0,день,0,0
2,смартфон,4,27.81,1,0,утро,0,0
1,смартфон,2,21.58,2,0,день,0,0
4,смартфон,3,10.76,3,0,день,0,1
3,смартфон,4,22.87,3,0,утро,0,0
3,смартфон,6,3.8,1,0,вечер,0,1
3,смартфон,2,17.61,1,1,ночь,0,1
4,смартфон,6,11.55,3,0,ночь,0,1
1,ПК,1,13.24,2,0,утро,0,0
3,смартфон,3,1.0,1,1,вечер,0,1
2,смартфон,2,4.29,2,0,вечер,1,1
4,смартфон,7,1.0,0,0,утро,0,0
1,смартфон,4,1.63,0,1,утро,0,0
1,ПК,6,3.17,0,0,утро,0,0
1,ПК,6,8.81,0,0,день,1,0
2,ПК,4,14.27,4,0,вечер,0,1
3,ПК,1,1.15,1,0,день,1,0
2,ПК,2,1.0,0,0,утро,1,0
1,смартфон,3,21.51,2,0,день,0,0
1,смартфон,8,1.4,1,0,день,1,0
1,смартфон,7,5.95,1,0,ночь,0,0
3,смартфон,1,1.2,1,0,день,0,0
5,планшет,3,7.66,3,0,утро,1,1
1,смартфон,3,1.12,0,1,вечер,0,0
3,планшет,2,14.37,2,1,ночь,0,1
2,смартфон,9,1.0,2,0,вечер,0,0
1,смартфон,4,5.62,0,0,день,0,1
3,смартфон,1,5.46,1,0,вечер,0,0
2,ПК,1,25.35,0,0,день,0,0
1,планшет,4,5.62,1,0,день,0,0
1,ПК,2,1.0,0,0,утро,0,0
2,ПК,3,7.84,1,0,день,0,0
3,смартфон,4,12.91,2,0,вечер,0,1
2,смартфон,5,4.12,1,0,вечер,0,0
1,планшет,2,9.38,1,0,вечер,1,1
4,планшет,6,1.3,2,0,день,0,1
1,смартфон,3,5.54,2,0,вечер,0,1
5,смартфон,3,1.81,1,0,ночь,0,1
2,смартфон,3,3.2,1,0,вечер,0,0
1,смартфон,2,10.24,0,0,вечер,1,1
1,ПК,2,14.01,1,0,ночь,0,1
2,планшет,2,3.73,4,0,день,0,0
3,смартфон,1,45.87,1,0,вечер,0,1
2,смартфон,2,3.35,3,0,день,1,1
1,планшет,6,1.63,1,0,вечер,0,1
1,планшет,3,20.21,2,0,утро,0,0
2,смартфон,5,10.49,0,1,ночь,1,1
1,планшет,3,11.38,1,0,вечер,1,0
2,планшет,6,15.81,4,0,день,0,1
2,смартфон,3,60.0,2,0,вечер,0,0
2,ПК,6,3.34,2,0,вечер,0,0
1,смартфон,2,7.94,1,1,день,0,1
1,смартфон,5,12.18,0,1,утро,0,1
2,смартфон,2,1.58,1,0,день,0,0
2,смартфон,3,3.66,0,0,день,0,0
2,смартфон,5,3.66,1,0,день,0,1
3,планшет,1,3.97,1,0,день,0,0
1,смартфон,2,12.67,1,0,вечер,0,0
4,ПК,8,8.98,1,0,день,0,0
1,планшет,2,12.58,1,0,утро,1,0
1,смартфон,2,7.18,3,0,день,0,0
3,смартфон,2,31.11,4,0,день,0,0
1,смартфон,7,7.35,1,0,вечер,0,0
4,смартфон,8,9.25,3,0,утро,0,1
2,смартфон,4,3.54,1,1,день,1,0
2,смартфон,1,1.0,2,0,утро,1,0
3,смартфон,6,16.9,1,0,вечер,0,0
1,смартфон,4,19.41,0,0,день,0,1
3,смартфон,4,19.03,1,0,день,0,1
1,ПК,3,16.18,1,1,вечер,1,0
2,смартфон,9,3.13,0,1,ночь,0,1
1,смартфон,4,8.55,2,0,вечер,0,1
1,смартфон,7,16.87,1,0,утро,0,1
1,смартфон,5,9.82,2,0,ночь,0,1
1,планшет,5,31.84,2,1,утро,0,1
1,смартфон,2,11.32,1,1,день,0,1
2,смартфон,1,8.23,2,0,день,0,0
1,смартфон,7,53.81,3,0,утро,0,1
2,смартфон,2,7.65,3,0,день,0,1
1,смартфон,4,34.1,0,0,ночь,1,1
1,смартфон,4,1.0,0,0,день,0,1
2,смартфон,5,7.99,1,0,день,0,0
1,смартфон,6,3.41,1,0,день,0,1
1,ПК,4,5.04,1,0,вечер,0,0
3,смартфон,1,1.0,1,0,день,0,0
1,смартфон,2,3.07,4,0,утро,0,0
3,планшет,1,8.43,1,0,вечер,0,0
1,ПК,4,12.78,1,0,вечер,0,1
2,планшет,1,24.12,2,1,день,0,1
1,ПК,4,2.64,2,0,день,0,0
1,смартфон,2,15.87,0,0,ночь,0,0
2,смартфон,2,1.0,0,0,вечер,0,0
1,ПК,4,22.43,4,0,день,1,1
1,ПК,2,9.03,2,0,день,0,1
2,смартфон,6,18.69,1,0,утро,0,0
2,смартфон,2,2.95,1,0,день,0,0
3,планшет,1,4.67,1,0,вечер,1,1
1,смартфон,7,1.02,1,0,день,0,0
1,ПК,4,1.0,0,0,день,0,0
2,смартфон,3,17.51,3,0,день,0,1
2,планшет,4,3.52,1,0,вечер,1,0
2,смартфон,7,4.35,0,0,утро,1,0
2,смартфон,4,7.56,0,0,ночь,0,0
3,смартфон,3,11.11,0,1,день,0,1
3,смартфон,3,1.0,1,0,день,0,0
1,смартфон,5,8.54,1,0,день,0,0
1,ПК,3,9.42,1,0,день,1,1
3,смартфон,1,19.0,1,0,вечер,0,0
3,смартфон,3,1.68,1,1,вечер,0,1
2,смартфон,6,5.98,3,0,день,0,0
2,планшет,3,6.43,1,1,день,0,1
3,смартфон,3,18.81,1,0,вечер,1,1
2,ПК,2,4.5,2,0,утро,1,0
2,ПК,3,1.0,2,0,ночь,1,0
3,ПК,1,9.19,3,0,вечер,1,1
1,смартфон,4,10.85,0,0,день,0,0
3,ПК,5,8.73,1,0,вечер,1,0
1,смартфон,7,6.73,1,0,ночь,0,1
3,смартфон,3,2.4,0,0,утро,0,0
1,смартфон,3,7.74,1,1,день,0,1
4,смартфон,6,1.0,2,0,утро,0,0
2,смартфон,7,8.36,0,0,вечер,0,0
3,смартфон,1,6.72,1,0,ночь,0,0
2,смартфон,4,30.5,2,0,утро,0,1
1,смартфон,6,3.86,0,0,ночь,0,1
2,планшет,3,1.0,1,0,утро,0,0
3,ПК,3,14.28,4,0,день,0,0
3,ПК,5,1.84,2,0,вечер,0,1
1,смартфон,5,7.86,4,0,утро,0,0
1,смартфон,5,2.42,1,0,день,1,0
1,смартфон,2,7.75,2,0,день,1,0
6,смартфон,7,8.7,2,0,ночь,0,0
3,ПК,3,10.84,2,1,вечер,0,1
2,смартфон,5,4.67,0,0,день,0,0
1,ПК,1,1.0,0,0,утро,0,0
1,планшет,2,9.09,1,1,день,0,1
2,планшет,4,19.99,2,1,день,0,1
1,ПК,1,7.45,2,1,день,1,1
2,смартфон,1,2.88,2,0,день,0,1
1,смартфон,4,5.34,1,0,ночь,0,0
2,ПК,5,7.77,1,0,день,1,0
1,смартфон,5,1.0,0,0,день,0,0
2,смартфон,4,8.4,3,0,день,0,0
3,смартфон,3,1.16,0,0,вечер,0,0
3,ПК,5,1.96,0,0,ночь,0,0
1,смартфон,6,4.99,1,0,ночь,1,0
3,ПК,3,16.06,1,0,вечер,0,0
2,смартфон,5,17.36,1,0,день,0,1
3,планшет,4,3.32,0,0,день,0,0
1,планшет,1,7.72,1,0,утро,0,0
1,смартфон,3,1.0,4,1,утро,1,0
3,смартфон,1,60.0,1,0,вечер,0,0
2,ПК,1,10.61,4,0,вечер,0,1
5,планшет,3,2.54,1,0,утро,0,0
4,ПК,4,23.0,2,0,день,0,0
1,смартфон,5,4.3,0,0,утро,0,1
1,смартфон,5,3.22,0,1,вечер,0,0
1,смартфон,3,3.53,2,0,день,0,0
1,смартфон,2,6.66,2,0,день,1,0
2,планшет,3,1.0,1,0,ночь,0,0
1,смартфон,2,10.54,1,0,утро,0,0
1,ПК,6,29.52,1,0,вечер,0,1
2,смартфон,5,16.9,1,0,день,0,1
2,смартфон,3,16.66,2,0,утро,1,0
4,ПК,1,14.87,0,0,утро,0,0
1,ПК,3,4.41,1,0,вечер,1,0
2,ПК,3,2.11,4,0,утро,0,0
1,ПК,5,3.77,0,0,ночь,0,0
2,планшет,1,1.9,0,0,утро,0,0
2,ПК,2,19.03,1,0,вечер,1,0
2,планшет,2,5.47,2,0,вечер,0,1
3,ПК,3,16.71,1,0,утро,1,0
2,смартфон,4,3.43,3,0,день,1,1
1,ПК,1,1.55,3,0,день,0,0
1,смартфон,5,20.45,1,1,утро,0,1
2,смартфон,4,16.04,3,0,день,0,0
2,смартфон,7,8.12,2,0,день,0,0
1,ПК,6,1.32,0,0,вечер,0,0
1,смартфон,2,4.1,1,0,утро,1,0
4,ПК,6,1.0,3,0,вечер,0,1
1,смартфон,3,22.85,0,0,день,1,1
