transaction_id,user_id,category,price,quantity,total_amount,payment_method,is_return,rating
4861,4044,Other,151.47,5,348.73,Card,0,1.0
3940,3865,Books,431.03,3,1271.89,Online,0,4.0
3864,3001,Clothing,448.37,2,956.27,Cash,0,5.0
3499,4317,Food,397.07,1,326.03,Card,0,5.0
2223,4951,Food,119.2,4,1177.47,Card,0,
3616,3642,Clothing,16.11,1,1114.21,Cash,0,3.0
286,2294,Books,145.9,2,1029.74,Cash,1,1.0
3446,2836,Food,477.91,3,1256.54,Card,0,4.0
3266,3781,Food,478.45,4,660.39,Cash,0,3.0
4653,4816,Other,260.99,4,2101.1,Cash,0,5.0
4083,3178,Other,403.64,3,2154.92,Cash,0,1.0
3910,1836,Clothing,427.47,1,2492.67,Cash,0,5.0
844,4694,Books,66.91,3,2060.0,Online,0,4.0
1926,1821,Electronics,402.86,1,1490.52,Cash,0,4.0
2970,3153,Electronics,175.95,1,1046.19,Cash,0,3.0
192,2690,Clothing,278.73,1,1090.22,Online,0,3.0
1889,1854,Food,304.89,2,936.18,Cash,0,
3056,1844,Electronics,213.29,4,1994.62,Online,0,4.0
1421,3713,Clothing,200.46,4,1681.27,Card,0,5.0
3181,3062,Food,191.73,3,1760.6,Online,0,1.0
722,3970,Other,378.86,5,2134.09,Online,0,5.0
3943,4939,Other,215.94,4,1364.54,Card,0,5.0
132,2425,Books,286.46,3,650.88,Online,0,3.0
854,3259,Other,262.2,3,2046.49,Card,0,1.0
1060,2578,Food,206.2,5,795.08,Card,0,4.0
270,2505,Electronics,302.03,2,2498.46,Card,0,5.0
813,1958,Electronics,114.16,2,761.57,Cash,0,1.0
2677,3785,Books,180.35,5,1352.52,Card,0,4.0
280,3702,Other,203.08,2,2092.53,Online,0,2.0
649,2097,Books,177.8,3,2125.92,Cash,0,2.0
820,2631,Food,196.78,4,611.93,Online,0,
4670,2423,Clothing,138.87,3,1652.35,Card,0,2.0
2039,3934,Books,153.59,2,2178.87,Online,0,5.0
3410,4305,Books,261.81,5,1711.96,Cash,0,2.0
2527,2623,Food,369.64,5,657.82,Card,0,
3075,1587,Clothing,307.19,4,720.42,Cash,0,5.0
2335,2871,Clothing,301.62,1,1305.75,Card,0,2.0
1443,2173,Food,88.56,2,1555.29,Card,1,
1901,1177,Electronics,499.29,1,423.07,Online,1,
2443,4573,Electronics,378.3,1,184.15,Card,0,5.0
2308,2504,Food,197.1,3,58.76,Card,0,2.0
2514,2466,Clothing,268.85,3,1719.17,Card,0,4.0
2665,1170,Food,241.3,3,1185.98,Card,0,4.0
2219,1344,Other,482.57,3,941.94,Online,0,1.0
4489,4797,Food,415.58,2,2236.92,Online,0,
1481,3601,Books,139.13,5,2147.82,Cash,0,5.0
4226,2381,Clothing,453.4,4,742.84,Card,1,1.0
1348,4024,Food,212.68,3,541.98,Card,0,
3327,2571,Clothing,335.5,5,485.2,Card,0,5.0
4927,1501,Electronics,191.31,3,203.44,Card,0,1.0
440,4366,Food,350.15,5,156.09,Card,0,5.0
4590,2346,Books,262.72,5,800.37,Card,1,3.0
1380,3919,Clothing,106.14,3,1201.3,Online,0,2.0
1555,2285,Books,275.69,3,1745.54,Cash,0,4.0
4161,2651,Clothing,327.48,4,494.22,Cash,0,4.0
1735,2412,Clothing,380.71,3,173.46,Card,0,4.0
318,2912,Electronics,145.38,3,1896.18,Cash,0,4.0
953,3506,Clothing,155.8,5,923.42,Card,1,
3593,2151,Electronics,227.97,2,390.15,Cash,0,4.0
2106,2457,Electronics,15.98,2,505.67,Online,0,1.0
1799,2734,Clothing,388.68,3,1780.61,Online,0,2.0
4407,3804,Food,222.31,1,2065.37,Card,0,2.0
889,4103,Clothing,202.01,4,1925.63,Cash,0,5.0
2750,4718,Food,39.85,2,1754.04,Card,0,
496,3583,Electronics,136.2,3,2186.18,Cash,0,5.0
2649,3223,Clothing,205.75,1,584.71,Online,0,2.0
1226,2245,Clothing,275.3,4,1654.76,Card,0,1.0
25,1300,Electronics,297.24,4,1101.06,Cash,0,4.0
4120,1382,Electronics,186.69,1,2374.72,Card,0,5.0
3370,3975,Electronics,357.83,2,2426.26,Cash,0,5.0
3154,4599,Books,162.27,4,1397.37,Card,0,4.0
4790,3850,Electronics,329.77,5,470.85,Card,1,
3681,4395,Food,174.73,5,1795.38,Online,0,1.0
4163,3747,Clothing,5.19,2,882.52,Card,0,1.0
3727,3844,Other,232.19,1,166.89,Cash,0,5.0
4719,1402,Food,322.0,5,691.62,Cash,0,
1676,2731,Books,342.86,2,1857.9,Online,0,1.0
1570,1938,Clothing,280.74,4,445.76,Card,0,5.0
1432,1308,Books,30.55,4,391.67,Online,0,1.0
3271,4446,Clothing,241.39,1,1766.99,Online,0,4.0
2995,4363,Other,336.55,4,875.78,Card,0,1.0
4990,3706,Clothing,332.55,4,522.27,Online,0,3.0
1044,2369,Electronics,433.52,3,128.08,Online,0,1.0
2018,4495,Electronics,179.2,3,1971.64,Card,0,1.0
2951,1377,Electronics,211.82,3,839.15,Online,0,2.0
3712,1217,Food,349.56,4,402.61,Cash,0,2.0
1906,4389,Food,157.84,1,407.53,Online,0,1.0
3366,4177,Other,267.41,1,1952.63,Cash,0,2.0
3216,3681,Clothing,195.36,3,627.61,Cash,0,1.0
2678,1396,Clothing,16.91,1,2395.95,Card,1,
2985,2963,Clothing,200.54,1,1278.87,Card,0,5.0
1069,2414,Electronics,291.18,1,1081.46,Online,0,2.0
2737,1313,Books,433.26,4,2489.83,Online,0,1.0
3125,1225,Electronics,406.05,4,91.89,Online,0,2.0
301,2500,Food,491.95,1,1330.79,Cash,0,1.0
2980,3258,Clothing,360.1,2,1454.65,Cash,0,2.0
1298,3934,Clothing,276.5,1,58.59,Card,0,4.0
3637,4941,Food,48.57,3,51.8,Cash,0,
3288,4540,Clothing,203.73,3,2160.76,Online,0,5.0
319,2537,Other,324.65,1,1186.22,Cash,0,1.0
1197,1049,Food,125.16,5,1309.79,Card,0,5.0
4433,4241,Clothing,251.31,4,2237.74,Online,0,3.0
3474,4994,Food,484.13,1,869.21,Online,0,
3274,2760,Clothing,219.37,3,2443.74,Card,0,1.0
3226,2176,Books,365.53,3,299.61,Cash,0,5.0
2082,4734,Electronics,30.07,5,1408.36,Online,0,3.0
902,3591,Electronics,412.29,4,1799.66,Card,0,4.0
3035,2212,Books,289.58,1,2347.39,Cash,0,3.0
824,4060,Clothing,45.5,3,2051.61,Card,0,2.0
2028,2771,Other,173.81,5,1117.22,Online,0,5.0
3999,4298,Clothing,117.72,4,1619.94,Online,0,3.0
4285,1754,Electronics,306.6,5,1475.26,Card,0,1.0
2945,1878,Other,298.2,5,1904.33,Cash,0,3.0
3306,2096,Clothing,396.89,3,814.71,Card,0,4.0
630,3102,Clothing,467.6,3,1259.81,Card,0,3.0
2442,1347,Other,130.54,3,917.42,Online,0,1.0
611,1209,Food,121.45,2,1151.02,Card,0,2.0
2587,2366,Electronics,47.74,2,1868.1,Online,0,3.0
4922,2685,Electronics,143.77,3,1054.68,Cash,0,3.0
1134,2947,Clothing,279.13,5,444.45,Online,0,1.0
13,3348,Clothing,111.4,2,795.59,Card,0,4.0
2130,1287,Electronics,179.83,4,1914.28,Card,0,3.0
3661,4076,Other,492.59,1,1265.53,Online,0,5.0
293,4072,Food,418.21,2,2484.12,Cash,0,
2460,3619,Clothing,112.8,2,2073.94,Cash,0,3.0
3683,4538,Other,253.79,4,1552.18,Cash,0,1.0
4397,2729,Clothing,300.52,4,2353.87,Cash,0,2.0
1528,1208,Electronics,425.37,5,12.55,Cash,0,3.0
543,2315,Electronics,93.98,3,2063.54,Online,0,5.0
4621,3724,Food,433.07,3,2249.88,Card,0,
4920,1555,Clothing,489.53,5,242.39,Online,0,1.0
3763,3821,Books,28.43,4,541.55,Card,0,4.0
3353,3438,Electronics,5.31,4,6.57,Cash,0,2.0
3726,3113,Other,247.74,2,1812.53,Card,0,5.0
4264,4322,Electronics,469.74,2,398.71,Card,1,1.0
918,1286,Food,262.66,1,1750.56,Cash,0,3.0
4015,1034,Food,315.63,4,1698.16,Online,0,
37,1382,Other,362.32,1,120.83,Card,0,5.0
4980,4857,Clothing,325.04,1,1464.66,Online,0,3.0
1806,4849,Electronics,11.34,5,1598.32,Card,1,1.0
578,2528,Food,375.31,4,476.19,Card,0,
2686,4548,Electronics,285.53,2,1909.31,Online,0,5.0
2279,1270,Books,316.84,4,805.0,Online,0,3.0
1674,1114,Clothing,371.06,4,724.24,Card,0,1.0
3356,3966,Food,179.53,5,88.1,Online,0,
1303,4549,Clothing,183.83,2,1922.6,Cash,0,2.0
684,1789,Food,479.76,1,1601.72,Online,0,4.0
306,3251,Books,493.9,3,168.32,Card,0,5.0
46,4980,Clothing,477.34,1,534.45,Online,0,1.0
1349,4070,Other,162.49,5,1055.76,Cash,0,4.0
4130,4443,Clothing,188.0,1,648.68,Online,0,2.0
92,4351,Clothing,252.31,2,1977.09,Online,0,3.0
2731,4334,Clothing,131.68,4,273.22,Card,0,5.0
1760,4059,Other,151.3,5,756.21,Card,0,4.0
1825,3781,Electronics,389.79,4,1161.28,Card,0,4.0
368,4988,Clothing,430.27,1,1658.12,Card,0,1.0
2480,3757,Clothing,116.92,3,267.61,Cash,0,1.0
3467,3294,Electronics,116.47,1,2281.26,Cash,0,3.0
3477,3443,Electronics,137.53,3,2293.01,Card,0,3.0
983,1675,Clothing,39.48,3,2296.28,Online,0,5.0
4668,1690,Electronics,261.12,4,1292.28,Cash,0,5.0
4725,2077,Electronics,466.93,4,2169.6,Online,0,1.0
2434,3646,Food,260.88,1,675.35,Card,0,2.0
3503,3221,Books,489.22,2,2426.31,Card,0,3.0
3333,2581,Clothing,140.99,1,101.89,Card,0,4.0
2275,4863,Clothing,192.42,3,1787.06,Card,1,
4593,3959,Clothing,380.59,2,533.13,Online,0,2.0
2485,2407,Electronics,16.21,3,2027.73,Card,0,3.0
3115,2617,Food,358.16,3,406.84,Cash,0,
3005,2593,Clothing,215.75,1,772.4,Card,1,
1645,1692,Other,316.08,5,1339.44,Card,0,5.0
4196,3652,Electronics,241.36,4,2146.02,Online,0,5.0
4702,3567,Food,347.78,3,1686.51,Card,0,
1498,2415,Food,30.83,4,1067.28,Card,0,
1907,4678,Clothing,28.79,4,480.61,Cash,0,3.0
1015,1874,Clothing,75.1,2,623.67,Online,1,
4766,3677,Clothing,26.77,3,2235.43,Card,0,4.0
2212,2335,Food,66.03,1,1419.49,Cash,0,
393,4449,Clothing,288.86,4,2114.22,Card,0,1.0
667,2540,Electronics,9.48,4,2320.5,Card,0,3.0
1647,3242,Electronics,301.63,3,396.57,Online,0,3.0
4198,1992,Clothing,368.16,3,343.36,Online,0,1.0
2416,1840,Food,101.95,3,1251.59,Card,0,4.0
3025,3253,Books,484.14,3,1675.07,Online,0,1.0
4598,2314,Books,373.0,5,1317.12,Card,1,
3057,3312,Food,140.37,2,1718.92,Cash,1,4.0
547,4488,Electronics,29.31,3,1127.55,Card,0,4.0
1569,3892,Other,126.95,5,590.75,Online,0,3.0
104,3891,Food,19.92,5,379.18,Cash,0,5.0
2499,3610,Electronics,268.58,4,407.0,Cash,0,1.0
2263,3310,Other,56.55,1,2405.75,Card,0,5.0
145,1724,Food,252.29,3,1415.34,Card,0,5.0
669,1857,Clothing,187.7,3,1068.88,Cash,0,1.0
671,2340,Clothing,407.93,3,1662.74,Online,0,5.0
1864,3217,Clothing,245.47,3,2241.21,Online,0,1.0
4502,2361,Books,140.22,1,1787.16,Online,0,2.0
3419,4884,Books,76.5,5,202.13,Cash,0,1.0
2580,3526,Clothing,241.19,4,256.18,Cash,0,4.0
4458,1379,Food,445.25,5,2273.0,Cash,0,
4644,1668,Clothing,433.02,3,398.88,Card,1,
4550,3090,Clothing,426.74,5,2098.8,Cash,0,4.0
1074,4845,Clothing,28.44,2,2122.81,Online,0,4.0
4206,2434,Food,342.25,5,254.34,Online,0,
2052,4197,Clothing,199.65,4,1533.65,Online,0,4.0
63,3242,Electronics,266.29,5,1958.76,Card,0,1.0
1637,1761,Clothing,377.57,4,99.13,Online,0,2.0
4581,3654,Books,100.7,2,403.46,Card,0,2.0
681,4652,Food,217.82,1,97.93,Card,0,1.0
1967,1085,Electronics,167.42,3,748.75,Card,0,3.0
906,3426,Clothing,119.94,5,2377.24,Card,0,3.0
2877,2784,Other,486.17,4,1290.89,Card,0,2.0
3472,2071,Food,69.87,5,1822.22,Cash,0,3.0
2738,3649,Clothing,411.96,3,2453.29,Cash,0,2.0
4525,1101,Clothing,474.11,2,2242.62,Cash,0,5.0
1545,4727,Other,284.02,2,2454.3,Card,0,5.0
4457,4773,Electronics,249.11,5,699.2,Cash,1,
1834,3482,Clothing,267.93,3,580.6,Card,0,2.0
1692,2455,Food,123.35,5,320.84,Card,0,2.0
3629,2666,Clothing,458.93,3,214.43,Online,0,3.0
2492,4011,Books,182.92,1,243.42,Card,0,1.0
4242,2263,Electronics,374.81,1,2023.65,Card,0,5.0
3782,4951,Clothing,366.11,5,886.82,Online,0,3.0
3547,3471,Electronics,398.16,1,319.06,Card,0,2.0
2353,1352,Clothing,459.61,5,1518.77,Card,0,3.0
3678,4810,Other,449.69,4,781.97,Card,0,2.0
4495,1492,Clothing,108.24,1,2346.15,Card,0,2.0
1469,2110,Other,443.98,2,1174.84,Card,0,5.0
740,3566,Electronics,142.92,3,1123.26,Card,0,4.0
2673,2857,Other,11.99,3,1214.14,Online,0,2.0
324,2084,Clothing,316.6,2,72.46,Online,0,1.0
3016,2628,Other,173.53,4,396.21,Online,0,1.0
107,2070,Food,407.46,2,730.84,Card,0,2.0
1423,2250,Food,195.32,3,2472.7,Online,0,
4971,4821,Other,72.04,2,367.84,Card,0,2.0
3217,2746,Other,442.76,3,786.98,Card,0,2.0
643,1235,Food,41.49,3,560.12,Card,0,
4890,3356,Clothing,113.68,4,1241.84,Card,0,3.0
2044,3203,Books,216.21,4,432.32,Online,0,4.0
3364,4890,Clothing,370.4,3,2381.82,Online,0,2.0
1688,3716,Electronics,347.24,2,1544.67,Online,1,
2555,4676,Other,140.73,4,1539.77,Cash,0,5.0
2465,4819,Other,236.68,5,2355.22,Online,0,2.0
2905,1432,Food,409.3,2,2405.63,Card,0,
4876,3729,Books,290.24,3,881.53,Online,0,4.0
4074,1451,Food,393.09,3,143.01,Cash,0,2.0
3427,4701,Books,30.05,5,1296.04,Online,0,3.0
2385,4064,Other,160.63,5,966.84,Online,0,1.0
4187,2877,Books,146.9,1,236.19,Online,0,1.0
2816,2744,Electronics,436.85,4,214.63,Card,0,1.0
1139,4824,Electronics,81.0,3,1353.25,Cash,0,4.0
829,4261,Electronics,317.44,4,652.6,Card,0,4.0
134,3683,Books,131.16,5,2189.81,Online,0,5.0
1672,3289,Other,251.28,4,941.94,Card,0,3.0
952,4530,Food,483.41,1,2378.02,Card,0,5.0
892,3444,Food,127.29,2,581.2,Cash,0,1.0
503,4737,Food,179.4,1,1763.76,Card,0,1.0
431,3707,Books,308.08,1,2353.57,Cash,0,2.0
3603,1567,Electronics,340.98,4,1089.04,Online,0,2.0
758,3230,Clothing,162.07,2,310.25,Cash,0,1.0
770,3651,Clothing,237.1,4,2171.23,Online,0,5.0
1506,2983,Clothing,59.03,3,598.63,Card,0,3.0
1978,3714,Food,224.59,3,336.63,Online,0,4.0
4553,4102,Other,477.87,1,971.06,Online,0,5.0
510,1888,Other,122.25,2,1133.3,Online,0,2.0
3454,3218,Books,90.76,4,1651.03,Online,0,1.0
4709,2723,Food,65.59,5,1773.02,Card,0,
3310,4756,Clothing,152.26,3,485.28,Online,1,
2237,3237,Electronics,363.95,4,556.46,Card,0,1.0
3784,3520,Books,319.6,1,901.66,Cash,1,5.0
271,2754,Books,222.49,4,1988.54,Cash,0,3.0
4351,3951,Other,336.23,3,1822.73,Cash,0,1.0
1334,1791,Electronics,211.83,2,2277.29,Card,0,2.0
1207,2274,Food,493.81,4,1272.9,Cash,0,3.0
2911,2690,Electronics,471.63,3,646.56,Cash,1,
3304,2835,Clothing,125.05,5,2113.92,Card,0,4.0
4944,4209,Clothing,493.03,3,2049.84,Card,0,1.0
261,1847,Food,302.34,1,1317.34,Online,0,5.0
4633,4156,Electronics,314.35,3,1409.07,Card,0,2.0
3890,4739,Books,78.44,3,454.47,Cash,0,2.0
4217,1341,Books,222.39,4,53.16,Cash,0,2.0
3262,2934,Clothing,223.78,1,133.59,Online,0,2.0
2208,1316,Clothing,90.9,2,2099.77,Card,0,1.0
3030,3010,Food,423.6,3,201.48,Online,0,2.0
2124,2028,Other,165.63,3,1177.96,Card,0,4.0
1803,3136,Books,207.88,2,934.59,Card,0,5.0
2071,1892,Electronics,123.54,1,539.62,Cash,0,1.0
2603,2347,Other,497.37,5,2190.47,Card,1,2.0
3351,4852,Food,17.18,1,1850.15,Online,0,
3021,2892,Electronics,59.23,4,1027.75,Cash,0,5.0
2887,2367,Clothing,395.01,2,960.07,Online,0,1.0
89,3362,Food,449.49,5,1279.12,Online,0,
1632,2351,Other,415.58,1,1221.17,Card,0,4.0
3680,1008,Clothing,365.26,3,1817.6,Online,1,3.0
4968,2409,Food,304.38,2,912.49,Cash,0,1.0
1538,1993,Electronics,101.49,1,682.03,Card,0,5.0
1107,2917,Electronics,250.05,4,445.42,Online,0,5.0
767,3597,Electronics,196.61,3,1920.08,Cash,0,5.0
2040,3893,Electronics,472.34,1,78.49,Online,0,2.0
653,2177,Clothing,10.32,4,1240.41,Card,0,2.0
1487,4586,Clothing,334.62,1,1388.34,Online,0,5.0
3810,4025,Other,186.38,3,1732.29,Card,0,3.0
4168,2888,Other,437.9,5,447.04,Card,0,4.0
1996,4889,Books,356.84,5,957.08,Online,0,3.0
1037,3249,Other,259.72,4,1408.61,Card,1,3.0
1216,1666,Electronics,452.87,3,463.59,Card,0,2.0
945,3754,Food,103.82,1,496.13,Cash,0,
2143,1570,Food,65.09,3,96.63,Card,0,
748,3092,Clothing,156.12,4,1304.05,Online,0,4.0
1540,2187,Electronics,389.13,3,1332.47,Cash,0,3.0
70,1812,Books,168.04,3,459.84,Cash,0,5.0
4077,3453,Clothing,231.27,1,156.22,Online,0,3.0
1448,2565,Food,254.5,3,997.93,Online,0,
1809,4889,Books,349.75,2,2395.34,Online,0,1.0
1281,2930,Clothing,267.83,3,1309.75,Card,0,5.0
834,3701,Food,483.43,5,1445.44,Cash,0,2.0
16,1873,Food,144.29,2,1202.32,Cash,0,4.0
3522,4083,Food,247.43,1,921.63,Online,0,2.0
2204,2491,Clothing,129.49,3,741.41,Cash,0,2.0
4742,2586,Books,441.94,2,2285.74,Online,0,4.0
4025,1975,Clothing,237.88,2,1789.52,Card,0,4.0
553,4601,Food,74.52,3,2464.38,Online,0,
2032,4109,Books,241.06,4,1391.81,Cash,0,5.0
72,3800,Clothing,27.87,4,1811.08,Online,0,1.0
40,1522,Other,459.27,2,102.24,Cash,0,4.0
774,2015,Other,335.92,5,169.98,Card,0,5.0
1574,3322,Clothing,262.87,4,1480.17,Online,0,1.0
1043,3463,Clothing,432.14,5,2128.1,Card,1,3.0
2248,3057,Other,229.26,5,1725.1,Online,0,3.0
3277,4182,Clothing,243.17,4,1831.94,Online,0,4.0
1186,4602,Food,325.56,2,1569.43,Cash,0,4.0
4878,2099,Electronics,358.78,4,479.36,Card,0,5.0
2589,2345,Food,91.64,5,249.08,Card,0,
4909,1294,Electronics,441.34,1,1361.07,Online,0,4.0
738,2584,Clothing,362.47,3,2292.84,Online,0,5.0
1972,4486,Other,284.28,5,1562.3,Online,0,4.0
2967,3552,Other,299.64,3,600.93,Cash,0,2.0
3207,1099,Clothing,40.05,4,1650.69,Online,0,1.0
1651,4442,Food,244.49,3,503.36,Cash,0,
1429,1991,Books,5.05,3,1931.51,Card,0,4.0
4663,1140,Food,141.61,2,1655.46,Cash,0,2.0
2573,3860,Other,389.47,3,232.09,Card,0,4.0
4378,3106,Clothing,353.71,1,698.92,Online,0,2.0
2203,2260,Other,140.59,2,1549.83,Cash,0,5.0
2558,2484,Electronics,435.79,4,324.27,Online,0,3.0
2623,4972,Food,493.59,5,363.94,Card,0,
1664,4007,Other,177.66,4,2138.06,Cash,0,2.0
4937,1958,Electronics,352.13,1,912.09,Online,0,1.0
3220,4084,Other,347.28,4,1814.7,Card,0,3.0
1059,3158,Other,58.3,1,1265.94,Card,0,4.0
322,2364,Clothing,370.94,2,2365.2,Cash,0,3.0
2547,2811,Clothing,335.83,2,1018.55,Card,0,1.0
38,3374,Other,207.16,4,1261.93,Online,0,4.0
881,4913,Electronics,82.39,4,703.67,Cash,0,5.0
1529,2537,Clothing,76.5,4,2367.48,Online,0,2.0
597,3469,Books,115.54,2,2082.43,Card,0,4.0
3314,2389,Clothing,72.68,4,327.21,Online,1,3.0
1296,4860,Books,88.29,4,26.92,Online,0,5.0
3060,1219,Electronics,65.47,4,1077.74,Online,0,3.0
2505,4549,Electronics,57.9,1,2102.25,Card,0,4.0
1740,4927,Books,252.43,3,1736.41,Card,1,3.0
3754,1801,Other,333.75,5,696.7,Cash,0,3.0
623,1260,Other,457.88,3,1746.88,Card,0,3.0
3188,3457,Clothing,266.31,2,551.99,Cash,0,2.0
2516,4857,Other,282.02,2,280.63,Online,0,1.0
4736,3751,Clothing,204.0,1,2424.39,Cash,0,4.0
2149,1471,Electronics,275.48,1,1245.92,Cash,0,2.0
4358,4132,Clothing,405.57,1,1547.54,Card,0,3.0
1788,2938,Electronics,249.95,4,1970.99,Online,0,5.0
4225,2419,Clothing,325.84,4,2278.84,Online,1,
2960,2643,Electronics,27.0,1,1131.09,Card,0,5.0
668,1061,Clothing,123.51,5,976.88,Online,0,5.0
1890,4282,Clothing,255.49,2,289.17,Online,0,3.0
3670,2943,Books,11.41,4,1136.21,Card,0,4.0
246,4457,Clothing,463.97,1,1504.68,Card,0,3.0
1631,4148,Clothing,368.08,4,565.67,Online,1,2.0
1013,4942,Other,11.05,4,1857.86,Online,0,3.0
2707,1574,Clothing,36.39,1,1942.76,Card,0,3.0
385,2025,Clothing,146.85,5,2134.73,Card,0,1.0
3836,2769,Clothing,7.66,1,1603.09,Online,0,2.0
2795,4052,Books,451.17,4,1046.05,Online,0,1.0
4087,3273,Electronics,25.23,4,1446.79,Cash,0,1.0
2540,4592,Clothing,164.96,1,1492.15,Card,0,4.0
4727,2154,Other,494.66,3,2271.56,Online,0,2.0
1291,2232,Electronics,331.13,2,422.22,Online,0,2.0
2066,4472,Food,306.17,4,1280.97,Cash,0,
3775,4212,Food,494.48,1,787.91,Card,0,
1869,4119,Books,237.61,1,700.86,Card,0,5.0
762,1974,Clothing,100.75,2,1208.23,Cash,0,1.0
728,1280,Electronics,402.62,5,73.02,Cash,0,5.0
4857,2009,Food,138.88,5,706.9,Online,1,
4850,2239,Other,104.74,2,1657.57,Online,0,5.0
4993,4229,Clothing,131.44,5,1851.78,Card,0,4.0
683,2711,Clothing,5.35,1,546.59,Cash,0,5.0
4144,3858,Electronics,37.28,4,2102.94,Cash,0,3.0
2969,3997,Other,192.3,4,2144.26,Cash,0,2.0
222,2394,Electronics,410.75,1,70.5,Online,0,4.0
4080,4178,Clothing,416.49,4,995.96,Online,0,2.0
1017,4265,Electronics,142.09,4,2398.03,Cash,0,5.0
3925,4725,Food,340.45,4,871.2,Card,0,1.0
4559,3007,Clothing,214.04,2,2262.39,Online,0,2.0
4013,4914,Clothing,495.68,1,454.46,Cash,1,1.0
226,3482,Electronics,338.93,2,967.49,Card,0,3.0
3565,1100,Electronics,152.5,3,603.23,Card,0,3.0
1544,4189,Clothing,365.37,4,2468.43,Card,0,1.0
4855,1603,Other,456.9,3,2383.13,Card,0,3.0
150,4985,Electronics,87.57,3,1842.63,Online,1,
4158,3365,Other,40.27,5,1202.26,Cash,0,2.0
341,2331,Books,198.44,5,1019.83,Cash,1,4.0
485,1185,Food,210.9,4,490.42,Card,0,
3976,3789,Books,431.33,2,534.21,Cash,0,4.0
3614,1043,Clothing,230.76,1,2251.06,Online,0,2.0
4423,4123,Electronics,250.14,3,1213.57,Cash,0,1.0
256,2687,Electronics,125.92,5,267.58,Cash,0,5.0
1308,3000,Food,57.54,4,1637.48,Card,0,4.0
4389,4035,Electronics,446.64,1,890.28,Online,1,1.0
3459,2991,Electronics,350.98,3,265.97,Online,0,3.0
1930,3547,Books,203.65,4,2457.17,Card,0,2.0
2533,1592,Books,170.42,3,2183.7,Cash,1,
313,3198,Other,28.42,4,1557.5,Card,0,5.0
3718,2488,Electronics,343.13,1,2125.35,Online,0,4.0
1218,1932,Books,480.99,4,1953.47,Online,0,2.0
4834,1373,Electronics,157.46,4,270.06,Cash,0,3.0
3942,4257,Electronics,111.3,2,342.67,Cash,0,2.0
155,1183,Electronics,445.16,1,38.35,Online,0,1.0
2825,4500,Books,474.09,3,2014.43,Card,1,
2815,3507,Clothing,401.63,5,2215.31,Online,0,2.0
91,1915,Other,165.38,5,1610.7,Card,0,5.0
1018,1111,Food,382.27,5,1060.79,Online,0,
4615,3999,Clothing,10.69,2,2246.85,Online,0,1.0
4143,3122,Electronics,220.76,3,1574.79,Cash,0,1.0
1140,2824,Books,405.6,3,1754.8,Online,0,2.0
586,4406,Electronics,175.35,1,1302.3,Cash,0,1.0
4021,2782,Food,282.13,4,1922.08,Online,0,
4315,4268,Food,99.3,1,1059.1,Card,0,4.0
55,2250,Other,452.23,1,51.02,Cash,0,5.0
1678,3177,Clothing,299.92,1,1304.01,Cash,0,5.0
1293,2985,Clothing,493.04,1,1885.42,Cash,0,2.0
1874,1547,Food,79.16,4,2126.24,Card,0,
1567,2242,Clothing,356.35,4,139.55,Online,0,1.0
3948,3047,Clothing,297.49,3,2428.82,Cash,0,1.0
3193,4098,Books,426.85,1,1346.3,Card,0,5.0
1794,1711,Clothing,315.97,3,1990.8,Online,0,3.0
461,1905,Clothing,430.41,5,987.36,Online,0,2.0
3315,4566,Other,176.75,4,1208.4,Card,0,1.0
3656,4319,Other,221.15,3,1974.06,Online,0,3.0
3305,2825,Food,125.35,5,2061.32,Card,0,
1542,1002,Clothing,283.6,5,1490.93,Cash,0,3.0
867,4212,Books,142.7,5,1717.05,Online,0,3.0
2345,3004,Clothing,19.45,1,1217.77,Card,0,4.0
4310,3368,Food,117.55,3,450.59,Online,0,4.0
2117,4393,Clothing,418.86,4,135.55,Cash,0,2.0
4761,4419,Electronics,281.11,1,272.49,Card,0,2.0
3729,3204,Clothing,96.37,1,2272.44,Online,0,4.0
257,2991,Electronics,10.83,4,1564.41,Cash,0,5.0
4595,3083,Food,485.05,5,113.73,Card,0,1.0
4534,2202,Clothing,39.64,3,1132.32,Online,1,
2972,3206,Food,44.45,1,1731.92,Card,0,2.0
2207,2846,Electronics,246.18,1,1161.62,Cash,0,5.0
3471,1106,Electronics,215.06,4,434.96,Online,0,2.0
1680,4226,Books,328.02,4,1571.57,Online,1,
2083,1870,Clothing,383.0,2,156.43,Cash,0,1.0
1947,3637,Clothing,129.99,3,356.03,Cash,0,4.0
4370,1646,Books,71.59,5,2471.89,Cash,0,4.0
2830,1559,Food,140.44,4,327.13,Online,1,4.0
4342,1162,Clothing,56.46,3,2421.9,Cash,0,4.0
2908,3534,Books,43.27,2,1072.65,Cash,1,
1472,2632,Other,163.07,5,2068.59,Online,1,2.0
191,2930,Other,33.79,1,378.05,Card,0,4.0
977,4648,Other,429.72,4,1047.77,Online,0,2.0
917,1336,Clothing,236.14,1,1426.19,Online,0,2.0
2766,3849,Food,300.28,5,2092.67,Card,0,1.0
185,2290,Other,147.34,1,898.4,Card,0,2.0
4780,1454,Books,347.2,3,2476.01,Online,0,3.0
1132,1340,Books,30.1,4,1797.91,Cash,0,3.0
3913,1733,Clothing,384.59,5,920.1,Card,0,3.0
848,1870,Clothing,377.07,1,340.87,Card,0,2.0
