request_id,endpoint,response_time_ms,status_code,client_type,request_size_kb
REQ-012477,/users,2686,200,browser,746.9158832317075
REQ-143149,/products,4219,400,mobile_app,372.0534633878764
REQ-072552,/orders,3470,200,browser,585.8231652203767
REQ-024676,/orders,80,500,browser,137.6074231662474
REQ-033929,/auth/logout,1237,200,browser,505.9473582049706
REQ-125191,/auth/login,1121,200,mobile_app,704.4579888005555
REQ-069917,/auth/login,2889,401,script,261.4961224001108
REQ-006135,/users,4199,400,browser,902.522683210454
REQ-050071,/auth/login,3068,404,other,61.531192139566414
REQ-057185,/auth/logout,1489,200,mobile_app,677.1463087351843
REQ-060090,/products,4364,200,browser,158.82621323004778
REQ-086596,/orders,3453,200,browser,719.3681428990585
REQ-109511,/orders,1076,200,script,911.2811468363876
REQ-034681,/users,836,200,mobile_app,368.96254822079175
REQ-145958,/orders,1270,200,mobile_app,1012.988133277158
REQ-144724,/orders,1597,200,browser,846.0880510630368
REQ-096324,/orders,4294,200,mobile_app,799.1615821467483
REQ-096793,/orders,3604,200,mobile_app,480.7410493072164
REQ-111984,/auth/login,25,200,browser,262.2939336229986
REQ-013300,/users,3162,200,browser,526.3919290271311
REQ-080335,/orders,2736,200,other,706.1548559445425
REQ-058123,/orders,2620,400,mobile_app,817.8448965349779
REQ-100114,/auth/login,2012,401,script,715.3208549941685
REQ-114622,/orders,1294,401,other,920.5493803019796
REQ-064464,/users,4537,200,mobile_app,415.27257596703856
REQ-068844,/auth/login,3205,200,mobile_app,855.0716710172563
REQ-025661,/orders,4714,200,mobile_app,737.9964598262823
REQ-065950,/auth/login,1584,200,browser,250.92699694280844
REQ-013178,/orders,486,400,mobile_app,273.9850209663759
REQ-065737,/products,3927,404,browser,27.04789708683436
REQ-016326,/users,447,200,mobile_app,946.262464514248
REQ-112760,/orders,4528,200,mobile_app,671.2085245882638
REQ-128972,/users,4924,200,browser,638.4763301132887
REQ-080021,/users,4301,200,mobile_app,257.9603674296766
REQ-116439,/users,891,200,browser,896.9631771668048
REQ-071878,/users,637,200,mobile_app,59.7644271058056
REQ-060886,/orders,2207,200,mobile_app,907.0068484537096
REQ-117805,/orders,585,200,browser,347.9905050922074
REQ-099371,/auth/logout,759,200,browser,170.35090456581656
REQ-114382,/orders,2090,200,mobile_app,107.99787623412148
REQ-100350,/products,1898,200,mobile_app,221.4498706627469
REQ-123541,/auth/login,198,500,mobile_app,98.64998071005374
REQ-050844,/orders,407,200,browser,729.6705573803464
REQ-026808,/orders,2973,200,other,308.74324279632503
REQ-054306,/auth/login,3742,200,script,395.9646007896242
REQ-135606,/orders,105,200,other,582.0557327839693
REQ-099013,/orders,149,200,mobile_app,636.8399578724366
REQ-098758,/orders,3840,200,mobile_app,210.1292449379818
REQ-093502,/products,322,200,browser,927.878919419944
REQ-033254,/products,1661,401,script,10.694324084858424
REQ-017445,/users,3616,200,browser,173.73919987708953
REQ-071478,/orders,1417,404,mobile_app,738.6314508235583
REQ-027617,/users,2368,200,script,192.80883060683587
REQ-132334,/auth/logout,3379,200,mobile_app,700.9507004363847
REQ-067236,/products,2487,404,other,208.25382639325443
REQ-015220,/orders,4536,200,script,550.6559835594288
REQ-057699,/products,2974,200,browser,582.1978261463778
REQ-132061,/auth/logout,1290,200,browser,356.1639080925153
REQ-024559,/auth/login,1109,200,other,681.0658210541428
REQ-003337,/auth/logout,4981,200,browser,447.6969360466458
REQ-016531,/auth/login,4176,200,script,75.38814571355934
REQ-021981,/users,1406,200,other,18.789315270384478
REQ-103798,/users,1335,200,script,145.15489716738352
REQ-120152,/users,1379,400,browser,619.9027828760513
REQ-108016,/users,227,200,script,96.21452825296772
REQ-124528,/orders,2103,200,browser,144.61287941452505
REQ-031608,/orders,4208,200,mobile_app,246.9325192803712
REQ-036503,/products,207,200,mobile_app,14.799067215551387
REQ-056614,/products,1131,200,mobile_app,94.22596859268177
REQ-077933,/orders,4055,200,browser,21.508958840786505
REQ-038635,/auth/login,4016,201,mobile_app,498.8270524845476
REQ-078368,/products,454,200,browser,906.7228270318852
REQ-063198,/auth/logout,1869,401,browser,519.455664027325
REQ-067933,/users,156,200,mobile_app,471.4589990269743
REQ-114516,/auth/logout,1676,200,script,844.2909835455189
REQ-057752,/orders,3857,404,other,531.2404395884103
REQ-029833,/orders,4503,200,mobile_app,86.23611125193531
REQ-095697,/orders,2562,200,browser,683.5363640314555
REQ-141345,/orders,420,200,mobile_app,919.5003361087488
REQ-054347,/orders,3771,404,mobile_app,414.9024274751819
REQ-067701,/users,975,404,browser,594.4886571099194
REQ-078458,/users,2860,401,browser,757.86638884553
REQ-082890,/products,578,200,script,498.2980092899631
REQ-122695,/products,2979,500,other,355.7800917400561
REQ-145244,/auth/login,3786,201,mobile_app,597.1437060140462
REQ-037218,/orders,1196,200,mobile_app,737.4406044292001
REQ-045423,/users,3445,200,browser,803.6579745198846
REQ-094519,/users,1575,200,browser,785.1337240642711
REQ-149832,/users,4349,200,browser,82.73330088407312
REQ-067144,/auth/login,425,200,script,645.8108245840242
REQ-138518,/products,3216,201,mobile_app,994.4748084181424
REQ-072773,/users,3030,200,browser,251.4390358796655
REQ-074585,/auth/logout,2679,500,script,555.8360060265876
REQ-013284,/users,2203,200,mobile_app,601.2622844326069
REQ-094479,/users,3849,200,browser,528.8152363738973
REQ-117619,/orders,3958,200,browser,458.4985381710703
REQ-081831,/orders,2540,200,other,885.0175493233123
REQ-008190,/orders,175,200,script,926.2236388314074
REQ-129641,/users,1520,400,mobile_app,686.4090246052324
REQ-027198,/users,4672,200,mobile_app,179.84493843105534
REQ-100066,/users,278,200,browser,399.71525806216647
REQ-061729,/users,2823,200,other,315.2603340851305
REQ-080129,/auth/logout,2460,200,browser,160.2611344645859
REQ-025232,/orders,2540,401,script,871.6697599216229
REQ-069517,/orders,4492,200,browser,48.47343262887519
REQ-145022,/users,2821,200,browser,5.9383039375029965
REQ-026277,/products,491,200,browser,729.2283429321799
REQ-079911,/orders,1987,401,script,839.980290837543
REQ-138073,/users,2666,200,other,497.5714178541363
REQ-028866,/auth/login,3599,200,browser,465.1522657395718
REQ-104553,/orders,2550,200,mobile_app,338.8566815724493
REQ-114940,/auth/logout,4153,400,browser,530.1428262528968
REQ-027175,/auth/login,3483,200,mobile_app,488.9462823315294
REQ-137351,/users,3772,200,script,990.6838348081604
REQ-142402,/users,4971,401,browser,240.7166018055732
REQ-003876,/orders,644,200,browser,961.2363800378037
REQ-128036,/orders,3043,200,mobile_app,972.3167009351638
REQ-087804,/products,1676,200,browser,183.39867355073224
REQ-058600,/auth/login,468,201,browser,9.532000561525985
REQ-109502,/orders,2678,200,browser,265.8153562253177
REQ-059056,/users,1668,200,script,466.3308522611378
REQ-132515,/orders,1769,200,browser,311.2122940911615
REQ-099226,/orders,1153,200,mobile_app,195.6224483773864
REQ-124445,/orders,457,200,browser,838.5841231136618
REQ-038941,/auth/login,2826,201,browser,652.4739712073748
REQ-125779,/users,3170,400,script,954.6039458176558
REQ-144897,/auth/logout,2017,200,mobile_app,592.8634864446318
REQ-044284,/orders,2388,200,mobile_app,995.8207534669732
REQ-073356,/orders,4086,200,script,1014.2711719509308
REQ-146669,/orders,1711,401,browser,643.7112861682693
REQ-022645,/products,1143,400,mobile_app,130.2601421479247
REQ-003542,/auth/login,2615,200,other,1017.7869182900648
REQ-087288,/auth/login,4118,500,browser,889.6812753806313
REQ-064926,/users,803,200,browser,575.3175239854472
REQ-049468,/auth/login,3489,201,mobile_app,951.5143899323648
REQ-101610,/users,25,201,other,906.5823663959368
REQ-025487,/orders,562,200,mobile_app,817.4914691950387
REQ-096700,/auth/login,1367,200,script,504.5615542754091
REQ-134089,/products,3045,200,other,1019.093892428605
REQ-048993,/users,2070,201,browser,90.04828904578004
REQ-070081,/products,64,200,browser,372.6516241053425
REQ-100017,/orders,2234,200,script,743.9915763857738
REQ-127972,/auth/login,4573,200,other,897.5184681460142
REQ-068748,/products,4375,200,browser,374.1157819048385
REQ-034246,/users,4286,500,mobile_app,228.3345752419864
REQ-041173,/users,2585,200,browser,260.5782023248573
REQ-005958,/orders,3592,200,other,206.72215362646065
REQ-044189,/users,2066,200,browser,18.198880419463563
REQ-012300,/orders,674,400,browser,470.5971739896432
REQ-045863,/products,3437,201,mobile_app,786.9575646455384
REQ-006134,/users,4389,200,mobile_app,878.7497476847317
REQ-097399,/auth/logout,4128,200,mobile_app,273.76633368518094
REQ-051562,/products,97,200,script,328.6303550254421
REQ-089183,/products,4063,200,browser,295.2260374115395
REQ-142579,/orders,3903,200,browser,234.3231469024939
REQ-115875,/users,671,200,browser,678.044870640819
REQ-057109,/orders,2140,200,browser,573.0327877305109
REQ-057942,/users,1871,201,mobile_app,561.0941681844254
REQ-059462,/auth/login,2650,200,browser,620.8992602425382
REQ-112580,/auth/login,4982,200,browser,97.09986951680014
REQ-006130,/orders,88,200,browser,374.89992233763934
REQ-126851,/orders,2278,200,browser,24.62836827379819
REQ-008138,/auth/logout,895,200,other,1001.3241529159064
REQ-127289,/users,2653,201,other,233.5887949251837
REQ-020238,/auth/login,3699,404,browser,717.5385046871434
REQ-079091,/auth/logout,1981,400,other,514.4979099385461
REQ-135735,/orders,3280,500,mobile_app,48.325596935063366
REQ-016617,/users,3066,500,browser,936.9278966016908
REQ-067484,/orders,170,200,browser,63.60769952823727
REQ-059833,/auth/login,3511,200,mobile_app,594.7804974728463
REQ-109173,/auth/login,2237,200,other,541.0898764622982
REQ-080595,/users,2882,400,browser,739.4834840204957
REQ-060761,/users,959,200,script,583.7882435120384
REQ-030150,/users,3026,200,browser,47.955793941475946
REQ-108578,/users,974,200,mobile_app,172.47188251897265
REQ-033591,/users,335,200,other,56.26688234354143
REQ-060210,/orders,78,400,browser,522.9936814576896
REQ-106853,/users,2086,200,mobile_app,532.3841650462538
REQ-036040,/auth/logout,2132,200,other,496.8201198523523
REQ-074168,/users,4240,200,browser,591.5801368344534
REQ-068077,/users,3116,200,browser,216.3112767528944
REQ-062524,/orders,2707,200,browser,838.649952910325
REQ-131999,/products,2207,200,mobile_app,168.3616811192544
REQ-088095,/auth/login,2693,200,browser,287.2095361842468
REQ-035664,/orders,3663,200,other,374.3320516899197
REQ-044460,/orders,4866,200,other,704.9208691982848
REQ-031170,/products,4031,200,browser,196.62176776201363
REQ-149887,/users,4776,400,browser,61.53818783163209
REQ-140994,/products,2968,200,browser,999.1434577364288
REQ-090076,/orders,2660,200,browser,783.141094636765
REQ-124327,/users,1471,200,mobile_app,737.5565218856469
REQ-028730,/auth/login,1263,200,other,765.3937151293916
REQ-107981,/orders,3619,200,script,279.5560391947253
REQ-138483,/auth/login,117,200,mobile_app,221.9705490814786
REQ-146802,/users,3889,200,other,622.2679247034175
REQ-146284,/orders,4247,200,mobile_app,403.8426637593109
REQ-053922,/orders,4992,200,other,135.38987081631868
REQ-035346,/auth/login,1027,401,mobile_app,92.73172845125352
REQ-109839,/auth/login,1188,200,other,303.5492549112301
REQ-046793,/users,1897,200,script,920.7808174147336
REQ-027187,/orders,2966,400,other,174.24340015295803
REQ-082847,/orders,4119,200,script,242.98401912953025
REQ-083222,/products,352,401,browser,392.6322910453763
REQ-126362,/auth/login,1487,404,mobile_app,497.2236034840272
REQ-066777,/auth/logout,1172,401,mobile_app,702.8571231565852
REQ-136679,/auth/logout,2033,200,mobile_app,228.27382519723807
REQ-096504,/auth/login,2816,200,other,196.3819993024669
REQ-111605,/orders,1400,200,browser,241.96447471589144
REQ-140334,/orders,1339,200,browser,370.0630584618394
REQ-144841,/users,4839,200,browser,254.8256807309004
REQ-090675,/orders,4018,400,mobile_app,260.8194388526759
REQ-136074,/auth/login,3215,200,other,705.3708753178074
REQ-043439,/orders,2440,200,script,434.29369986634697
REQ-082767,/auth/login,2039,200,mobile_app,99.92149539706786
REQ-068719,/users,1986,400,mobile_app,842.3661308379806
REQ-024294,/orders,3761,200,mobile_app,595.5141328140628
REQ-067691,/orders,3214,200,other,124.49798841195508
REQ-058451,/orders,397,200,browser,953.5001270655948
REQ-001368,/auth/logout,1044,404,script,1000.24370240244
REQ-008166,/orders,3917,200,mobile_app,335.2440679044319
REQ-093098,/orders,4053,404,mobile_app,415.3825075641955
REQ-108921,/users,878,200,script,334.4356706664564
REQ-122177,/orders,4119,400,browser,121.60830675629023
REQ-055630,/auth/login,437,200,mobile_app,652.4464518835184
REQ-017965,/orders,1728,401,mobile_app,583.5106139295087
REQ-092622,/orders,2778,404,script,872.8747007252349
REQ-093216,/orders,3884,200,browser,781.4900434132361
REQ-088774,/auth/login,1277,200,browser,310.6791382166108
REQ-122762,/users,4380,200,script,663.7653025204439
REQ-127343,/auth/logout,795,200,other,319.83446647040245
REQ-023409,/orders,1726,400,script,857.7081258163843
REQ-076726,/users,2517,200,mobile_app,152.9295083374745
REQ-041617,/products,701,200,browser,934.670541807179
REQ-010540,/orders,1639,200,mobile_app,393.22244039751257
REQ-002987,/users,1491,200,other,393.33268193952966
REQ-076924,/products,4611,200,other,652.0654404553313
REQ-107463,/auth/login,1452,200,browser,498.6143954938024
REQ-106031,/orders,2849,200,browser,43.92705373590535
REQ-085593,/users,4376,500,browser,811.8314082096836
REQ-142540,/auth/logout,3444,200,other,951.80286891695
REQ-013051,/auth/logout,3049,404,mobile_app,57.49251938002404
REQ-135871,/users,4854,200,script,327.83649499472466
REQ-064974,/users,170,200,other,237.3639291634259
REQ-113467,/products,1093,400,browser,322.4324635142969
REQ-073331,/orders,4767,401,browser,81.46115077332773
REQ-135090,/users,2743,201,script,213.80121934695995
REQ-068915,/products,2794,200,mobile_app,424.8554750157302
REQ-003433,/auth/login,4678,200,mobile_app,831.3297185096499
REQ-012880,/users,3453,401,browser,92.83754746266165
REQ-018271,/users,3967,200,script,347.7743580574393
REQ-066236,/products,167,200,other,128.4904619263759
REQ-080631,/users,3966,200,mobile_app,153.92053385300648
REQ-133948,/users,3915,200,browser,774.0976313280848
REQ-083014,/auth/login,2966,200,browser,679.4426995536302
REQ-032037,/orders,899,400,browser,311.42067855968725
REQ-067646,/auth/login,4005,200,mobile_app,576.5495887309108
REQ-121102,/auth/logout,3200,200,script,926.2155147814226
REQ-125996,/orders,2790,401,browser,290.8488839806394
REQ-000384,/auth/login,2966,200,browser,716.0353305646911
REQ-061734,/users,4558,401,script,933.4181106210503
REQ-106278,/orders,2538,200,mobile_app,224.53037518968685
REQ-094012,/auth/login,4806,200,browser,765.3875899185256
REQ-087640,/users,206,200,mobile_app,787.9918569469489
REQ-041624,/orders,2455,200,script,81.2005044099361
REQ-120888,/auth/login,2348,200,browser,715.3162827412317
REQ-053172,/orders,4420,200,mobile_app,447.8837647236271
REQ-147283,/products,4283,400,mobile_app,24.83416755787492
REQ-012851,/users,3238,500,mobile_app,312.5875546624256
REQ-033040,/users,2859,200,mobile_app,493.52312250797337
REQ-140300,/users,1280,200,mobile_app,244.32016983236605
REQ-088277,/auth/login,3392,200,browser,582.6169038743881
REQ-020583,/orders,4562,200,browser,134.211207775051
REQ-146202,/products,2571,200,mobile_app,677.8949473441678
REQ-026394,/products,3891,201,mobile_app,263.5129700506848
REQ-026694,/users,687,200,script,768.3997797429248
REQ-107712,/users,3906,400,browser,174.9887730743844
REQ-145185,/users,898,200,browser,837.7262820145934
REQ-011306,/users,4567,200,script,767.1936130191054
REQ-039682,/users,2545,404,mobile_app,846.8012188597703
REQ-089079,/orders,4032,200,other,446.5738950896202
REQ-119156,/products,4745,200,browser,105.32473207082904
REQ-146189,/users,4725,200,mobile_app,249.33380127052357
REQ-060275,/orders,1058,200,mobile_app,382.5425903269483
REQ-131219,/users,2598,500,mobile_app,784.2222508409899
REQ-082915,/auth/login,1919,401,browser,689.4811481978181
REQ-095442,/users,1452,200,mobile_app,944.5674507879464
REQ-068583,/orders,563,200,mobile_app,692.2157195564986
REQ-092568,/users,3231,200,script,836.5119433533742
REQ-052250,/products,3174,401,mobile_app,132.781804736964
REQ-021571,/users,761,200,mobile_app,655.3819741828462
REQ-003998,/orders,2961,200,mobile_app,388.9583835361491
REQ-069098,/auth/login,3704,201,script,986.4786838301716
REQ-018790,/orders,4721,400,browser,1007.1263807717888
REQ-004435,/users,159,200,mobile_app,502.5510867864523
REQ-082883,/orders,2589,200,mobile_app,115.10918682170472
REQ-008589,/orders,878,200,other,233.23305610779283
REQ-132053,/users,1315,500,other,112.6717295366837
REQ-126756,/auth/login,2644,401,mobile_app,952.8865697322904
REQ-078357,/auth/login,644,200,mobile_app,733.7958367085422
REQ-040277,/auth/login,3220,200,mobile_app,229.63432759512943
REQ-077247,/users,2023,200,mobile_app,711.2597765328999
REQ-113917,/auth/login,178,200,mobile_app,45.13582076381653
REQ-140816,/products,1123,200,other,898.5272120704069
REQ-055561,/auth/login,1282,200,browser,56.15507980220043
REQ-139238,/auth/logout,1196,200,browser,624.5851228137958
REQ-039945,/users,2374,404,mobile_app,356.8367376999779
REQ-026005,/orders,3857,200,browser,991.2501552428224
REQ-088199,/orders,1864,201,mobile_app,280.5367955280364
REQ-102456,/products,4880,200,mobile_app,840.9102999596582
REQ-010688,/users,893,200,other,895.5649595837162
REQ-071751,/auth/logout,474,200,mobile_app,124.37000101452328
REQ-003109,/products,2327,200,browser,386.4491868753536
REQ-058527,/users,1579,200,browser,781.3555188975288
REQ-042004,/orders,3404,200,other,292.637257400449
REQ-001031,/users,2702,401,other,481.3585569035325
REQ-010889,/auth/login,182,200,browser,874.6173612676986
REQ-014448,/orders,4926,201,script,36.44912073952148
REQ-119479,/users,3850,200,other,915.2344427987956
REQ-014221,/products,694,400,mobile_app,189.708606675698
REQ-098969,/users,1900,200,other,595.7516753824202
REQ-033771,/products,542,200,browser,290.71740214044723
REQ-108851,/auth/logout,488,200,mobile_app,617.9630559199969
REQ-137938,/auth/login,2730,200,mobile_app,864.3812026871466
REQ-126103,/products,1751,200,mobile_app,386.1890677130177
REQ-124997,/users,3118,400,browser,733.2324921404357
REQ-061218,/auth/logout,4324,500,mobile_app,1003.6163303885758
REQ-105839,/auth/login,1821,200,mobile_app,628.7115083828719
REQ-006352,/orders,3562,401,browser,540.3205246810244
REQ-114237,/users,4138,200,script,449.5311312488079
REQ-028863,/orders,780,200,browser,829.3964943882985
REQ-053720,/products,1565,200,mobile_app,177.34642566158877
REQ-071162,/orders,388,200,browser,690.9263765410113
REQ-106880,/orders,3426,200,browser,840.6139627501868
REQ-047895,/orders,1982,200,mobile_app,620.1208122753053
REQ-095964,/users,91,201,browser,557.8814293638966
REQ-077838,/users,4702,200,browser,747.499944892261
REQ-139716,/orders,2571,200,mobile_app,474.8432212871102
REQ-036920,/auth/logout,1625,200,browser,49.33666128942655
REQ-095864,/orders,2210,200,script,249.05611895448072
REQ-102036,/orders,3606,200,browser,432.4426104421344
REQ-101156,/orders,3164,200,browser,156.54051714853003
REQ-067073,/auth/login,2103,200,other,694.791588693108
REQ-131469,/auth/logout,341,200,mobile_app,476.5883095095434
REQ-069389,/auth/login,822,200,browser,527.3327008447372
REQ-004425,/orders,3943,200,script,756.2258596029266
REQ-080852,/auth/login,1446,200,other,730.136987005389
REQ-058758,/users,3929,200,mobile_app,352.44110040452966
REQ-011400,/orders,3468,200,other,729.9076703555343
REQ-090015,/auth/login,2822,200,browser,176.34723704073355
REQ-103390,/auth/logout,4353,400,mobile_app,470.0965442985443
REQ-121629,/auth/login,4421,201,other,679.7294312583879
REQ-097373,/users,3386,200,script,877.196548021091
REQ-119931,/auth/login,3830,200,mobile_app,557.4902866135213
REQ-011888,/orders,3904,200,script,467.5568363543919
REQ-120496,/users,4638,404,other,475.39904219192186
REQ-107237,/products,3379,400,browser,434.49550932479127
REQ-104013,/products,2563,200,browser,663.1280560825606
REQ-093974,/users,2723,200,script,312.25592197106835
REQ-039964,/orders,1044,200,browser,795.1625685887595
REQ-003228,/orders,3587,201,browser,44.04272027191953
REQ-131819,/users,1535,200,browser,350.3481354848325
REQ-134991,/orders,2118,500,browser,959.4810076411796
REQ-010676,/auth/login,4319,401,mobile_app,121.5218579794547
REQ-080927,/orders,746,500,browser,225.7924600121381
REQ-035078,/orders,283,200,mobile_app,49.10254978219774
REQ-139110,/products,2616,404,browser,823.8603387950492
REQ-007578,/products,3066,200,browser,822.1672574538705
REQ-013097,/users,2349,201,mobile_app,419.53299482694297
REQ-128300,/products,2354,200,mobile_app,399.639020882301
REQ-124564,/products,1349,200,mobile_app,381.7041607364615
REQ-051147,/users,553,200,mobile_app,314.3507955914658
REQ-096395,/products,2697,201,browser,903.9546999051043
REQ-115984,/users,2825,400,mobile_app,379.5423450145934
REQ-027875,/auth/login,3055,200,script,227.49158128442772
REQ-060909,/users,954,404,browser,499.74925830420847
REQ-129734,/auth/login,221,200,mobile_app,26.935179463699477
REQ-145604,/products,3479,200,browser,339.0989909676853
REQ-065019,/products,692,200,mobile_app,507.09789921792566
REQ-019234,/products,2849,200,browser,925.9677062290054
REQ-113823,/auth/login,3406,200,script,891.3871053933261
REQ-015603,/products,4765,401,mobile_app,13.359873452560894
REQ-071705,/orders,645,200,browser,429.59938548715405
REQ-113049,/users,4067,400,mobile_app,800.0926216729385
REQ-146911,/orders,708,200,browser,1022.8528084507292
REQ-099750,/orders,992,200,browser,407.9744360477313
REQ-147748,/users,113,200,browser,418.8657635355922
REQ-047568,/orders,1855,200,mobile_app,204.8333035185947
REQ-069638,/products,4737,200,mobile_app,868.7229055145069
REQ-023108,/auth/login,4609,404,browser,525.6830341491867
REQ-031654,/products,1300,200,browser,287.37498913114644
REQ-122881,/products,4287,200,other,969.0269575309684
REQ-148832,/orders,4818,401,browser,269.3134478783507
REQ-140813,/orders,1606,400,browser,740.7661014259716
REQ-132559,/users,3813,401,script,552.8298094586004
REQ-014111,/auth/login,1398,401,browser,83.2151620784923
REQ-098060,/users,4724,500,mobile_app,801.0247745777597
REQ-033200,/auth/logout,358,200,mobile_app,139.92914471469132
REQ-093038,/orders,450,200,mobile_app,177.35909791401102
REQ-099988,/orders,4777,404,mobile_app,486.7157768091009
REQ-149315,/users,1998,200,browser,784.3622346490674
REQ-107071,/users,671,401,browser,537.179269166462
REQ-095545,/orders,3498,200,browser,98.05105646198484
REQ-001256,/orders,1116,401,browser,852.9029875875328
REQ-079490,/orders,137,200,browser,646.5157467437931
REQ-024156,/orders,3721,200,browser,349.66695051098594
REQ-130524,/products,3461,200,browser,649.622627157173
REQ-140620,/users,3541,201,other,896.5054814014177
REQ-116938,/products,1521,200,mobile_app,53.05854434446105
REQ-004198,/orders,3626,200,script,1011.9954187880872
REQ-141897,/products,69,401,browser,830.3129995075279
REQ-017222,/orders,3478,200,mobile_app,35.555213156611494
REQ-006512,/auth/login,1173,200,browser,20.061955901049963
REQ-146358,/users,654,200,mobile_app,241.7584185676267
REQ-020008,/users,2809,400,browser,837.6651188432005
REQ-064097,/users,2986,200,script,957.6309308496916
REQ-147988,/auth/logout,1430,404,script,479.5088310448122
REQ-061904,/orders,3223,200,other,121.53998973227304
REQ-054629,/auth/login,2892,200,browser,961.7127944423268
REQ-126509,/products,3986,200,other,57.90924022231858
REQ-042748,/orders,1093,200,browser,874.2442717857328
REQ-060215,/auth/login,3095,200,browser,907.3108938014022
REQ-137014,/auth/login,2428,401,browser,611.2672104520947
REQ-093368,/orders,2754,200,browser,937.6525019372348
REQ-006511,/users,362,200,mobile_app,374.3645035104111
REQ-045230,/users,2849,200,other,834.536098607649
REQ-002127,/products,4851,400,browser,404.0192024780183
REQ-102043,/orders,2343,200,browser,945.6216896702782
REQ-073727,/users,308,400,script,966.0653746554108
REQ-005623,/auth/login,1756,200,mobile_app,249.1039215396164
REQ-148135,/orders,132,200,browser,383.4242726716077
REQ-123281,/products,4044,500,mobile_app,254.81771479565344
REQ-089450,/users,946,400,mobile_app,147.551172653338
REQ-108278,/auth/login,4414,200,script,432.70228697633047
REQ-121777,/auth/login,2546,200,browser,255.77326456908668
REQ-011915,/auth/logout,537,200,browser,237.8712734177749
REQ-053028,/products,666,200,other,479.7275476341678
REQ-107093,/auth/login,1513,200,browser,805.3310626177729
REQ-087164,/auth/logout,1179,200,browser,550.734474315891
REQ-065555,/orders,785,200,browser,339.5541195399832
REQ-110587,/orders,3665,200,other,372.2975726380853
REQ-030926,/products,3552,200,script,472.4930158550867
REQ-092108,/products,2936,200,browser,490.6059310443568
REQ-071378,/products,2226,200,browser,516.9984419268675
REQ-010898,/users,180,200,other,450.8920558814655
REQ-035382,/auth/login,4415,200,browser,567.4437802555201
REQ-080774,/orders,4506,400,script,432.0920056746332
REQ-056983,/users,4943,401,mobile_app,539.6852732863356
REQ-032955,/products,3668,401,browser,188.1280516413136
REQ-147150,/products,3001,200,browser,676.516364397736
REQ-073043,/auth/login,3375,200,mobile_app,234.1446464201893
REQ-118701,/auth/logout,4434,200,mobile_app,981.1907055674694
REQ-135147,/products,4462,200,script,952.443034741676
REQ-039656,/users,3306,200,browser,468.9684703276581
REQ-006659,/users,1773,200,browser,611.9105745966815
REQ-062467,/users,3643,200,browser,767.2042171413775
REQ-111545,/products,39,200,browser,51.336244652257854
REQ-090791,/orders,2817,404,mobile_app,994.6478327213944
REQ-046583,/auth/logout,575,200,mobile_app,246.4606863234076
REQ-097356,/orders,1502,200,browser,784.1057310919106
REQ-008510,/orders,4414,200,browser,148.5391672673902
REQ-129074,/auth/login,504,200,mobile_app,588.235845804669
REQ-107588,/users,3848,200,script,483.8104268635009
REQ-010255,/auth/logout,2171,200,browser,924.8469736345576
REQ-030586,/orders,1492,200,mobile_app,742.7081641454158
REQ-020506,/products,3545,200,script,488.8130131458401
REQ-063066,/products,1590,401,browser,906.8947641591104
REQ-001193,/orders,2620,404,mobile_app,901.8667538180272
REQ-089298,/users,918,404,browser,707.7127036809467
REQ-050121,/products,3187,200,other,693.8631620828801
REQ-104352,/auth/login,400,200,mobile_app,299.4151175069256
REQ-119142,/orders,285,200,mobile_app,163.11087422869912
REQ-006153,/users,4370,200,browser,73.22240835963107
REQ-061062,/users,4048,200,mobile_app,59.82294860384714
REQ-085462,/users,2126,401,browser,157.23975716497046
REQ-039607,/orders,1998,200,browser,504.2978682419081
REQ-079686,/users,2373,200,browser,565.7344447731087
REQ-141571,/orders,4346,400,script,39.62698948086334
REQ-001339,/users,2562,200,mobile_app,355.6341993253016
REQ-006593,/orders,1653,200,mobile_app,847.8701113028571
REQ-014230,/users,4629,401,browser,141.94608083497857
REQ-070545,/users,3680,200,script,741.793835449142
REQ-001508,/orders,3367,404,mobile_app,131.37655892668192
REQ-103897,/products,1894,404,script,128.36919159855134
REQ-128253,/products,3884,200,browser,795.1511676753767
REQ-052771,/users,3379,200,browser,971.2590087049002
REQ-148994,/products,1251,200,mobile_app,947.4617789243003
REQ-144421,/auth/login,337,200,mobile_app,82.05733093612008
REQ-127222,/products,4465,200,other,133.4750426687488
REQ-050340,/auth/logout,293,200,mobile_app,1000.2279911210348
REQ-050459,/products,2477,200,browser,1023.3272325931384
REQ-054199,/auth/logout,3995,200,mobile_app,640.9889812592271
REQ-140676,/orders,1412,500,mobile_app,153.8413627577034
REQ-097153,/auth/login,677,200,browser,539.3186606574744
REQ-017266,/users,4833,200,mobile_app,348.5457429745757
REQ-117753,/orders,429,200,browser,295.9638444838948
REQ-072549,/users,1941,200,mobile_app,834.6844658085447
REQ-066726,/orders,4392,401,script,978.0641579382116
REQ-133186,/orders,3816,200,mobile_app,904.6818910075496
REQ-054384,/orders,4688,200,browser,632.8928783922696
REQ-116409,/auth/logout,1262,404,browser,1006.003939589432
REQ-055589,/users,756,200,other,330.43775526962804
REQ-127216,/products,2468,404,browser,820.3491756779908
REQ-009492,/users,1245,200,mobile_app,466.4865351552789
REQ-026037,/users,436,200,browser,123.22340226999256
REQ-081309,/products,3350,200,script,917.630354497804
REQ-016457,/products,629,400,mobile_app,1009.312758534964
